Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
2,1619171245181,23/04/2021 09:47:25,1619171240598,1,23/04/2021 10:47:20,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x610,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,1916.4900000000002,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1619171247652,23/04/2021 09:47:27,1619171242958,1,23/04/2021 10:47:22,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,1,1,Questions,buttonC,response_button_text,2111.0900002531707,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
4,1619171248464,23/04/2021 09:47:28,1619171243956,1,23/04/2021 10:47:23,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,1,3,Correct,Zone7,timelimit_screen,1000.5370000000003,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
5,1619171248640,23/04/2021 09:47:28,1619171243980,1,23/04/2021 10:47:23,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,1,4,Blank,Zone1,timelimit_screen,15.670000000000073,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
6,1619171254201,23/04/2021 09:47:34,1619171249707,1,23/04/2021 10:47:29,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,1,Questions,buttonB,response_button_text,5621.555000077933,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
7,1619171255217,23/04/2021 09:47:35,1619171250704,1,23/04/2021 10:47:30,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,3,Correct,Zone7,timelimit_screen,999.875,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
8,1619171255358,23/04/2021 09:47:35,1619171250720,1,23/04/2021 10:47:30,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,2,4,Blank,Zone1,timelimit_screen,16.07300000000032,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
9,1619171258546,23/04/2021 09:47:38,1619171253891,1,23/04/2021 10:47:33,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,3,1,Questions,buttonC,response_button_text,3049.3799997493625,,,24,1,0,1,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
10,1619171259390,23/04/2021 09:47:39,1619171254888,1,23/04/2021 10:47:34,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,3,2,Incorrect,Zone7,timelimit_screen,999.8780000000006,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
11,1619171259515,23/04/2021 09:47:39,1619171254908,1,23/04/2021 10:47:34,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,3,4,Blank,Zone1,timelimit_screen,16.60900000000038,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
12,1619171263776,23/04/2021 09:47:43,1619171259273,1,23/04/2021 10:47:39,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,1,Questions,buttonD,response_button_text,4259.354999754578,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
13,1619171264820,23/04/2021 09:47:44,1619171260269,1,23/04/2021 10:47:40,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,3,Correct,Zone7,timelimit_screen,1000.0010000000002,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
14,1619171264929,23/04/2021 09:47:44,1619171260287,1,23/04/2021 10:47:40,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,4,4,Blank,Zone1,timelimit_screen,16.084999999999127,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
15,1619171267002,23/04/2021 09:47:47,1619171262368,1,23/04/2021 10:47:42,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,5,1,Questions,buttonA,response_button_text,1979.9199998378754,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
16,1619171267846,23/04/2021 09:47:47,1619171263352,1,23/04/2021 10:47:43,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,5,3,Correct,Zone7,timelimit_screen,1000.4320000000007,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
17,1619171267978,23/04/2021 09:47:47,1619171263370,1,23/04/2021 10:47:43,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,5,4,Blank,Zone1,timelimit_screen,16.26800000000003,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
18,1619171270043,23/04/2021 09:47:50,1619171265546,1,23/04/2021 10:47:45,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,6,1,Questions,buttonD,response_button_text,2076.979999896139,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
19,1619171271025,23/04/2021 09:47:51,1619171266534,1,23/04/2021 10:47:46,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,6,3,Correct,Zone7,timelimit_screen,999.887999999999,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
20,1619171271150,23/04/2021 09:47:51,1619171266550,1,23/04/2021 10:47:46,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,6,4,Blank,Zone1,timelimit_screen,16.020000000000437,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
21,1619171272978,23/04/2021 09:47:52,1619171268485,1,23/04/2021 10:47:48,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,1,Questions,buttonC,response_button_text,1837.050000205636,,,27,1,1,0,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
22,1619171273968,23/04/2021 09:47:53,1619171269468,1,23/04/2021 10:47:49,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,3,Correct,Zone7,timelimit_screen,1000.1369999999988,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
23,1619171274094,23/04/2021 09:47:54,1619171269490,1,23/04/2021 10:47:49,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,12,7,4,Blank,Zone1,timelimit_screen,16.093000000000757,,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,30,21,27,28,correct_1,total_1,incorrect_1,<h4>27</h4>
24,1619171275642,23/04/2021 09:47:55,1619171271148,1,23/04/2021 10:47:51,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,1,Questions,buttonC,response_button_text,1569.140000268817,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
25,1619171276834,23/04/2021 09:47:56,1619171272133,1,23/04/2021 10:47:52,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,3,Correct,Zone7,timelimit_screen,999.4259999999995,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
26,1619171276939,23/04/2021 09:47:56,1619171272150,1,23/04/2021 10:47:52,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,21,8,4,Blank,Zone1,timelimit_screen,16.603000000002794,,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,50,30,40,60,correct_1,total_1,incorrect_1,<h4>40</h4>
27,1619171278955,23/04/2021 09:47:58,1619171274450,1,23/04/2021 10:47:54,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,9,1,Questions,buttonC,response_button_text,2215.865000151098,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
28,1619171279930,23/04/2021 09:47:59,1619171275433,1,23/04/2021 10:47:55,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,9,3,Correct,Zone7,timelimit_screen,999.9839999999967,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
29,1619171280039,23/04/2021 09:48:00,1619171275456,1,23/04/2021 10:47:55,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,18,9,4,Blank,Zone1,timelimit_screen,16.0679999999993,,,,,0,1,0,,,1,,1,MathQ,24,<h4>8 x 3 =</h4>,1,22,26,24,23,correct_1,total_1,incorrect_1,<h4>24</h4>
30,1619171281486,23/04/2021 09:48:01,1619171276981,1,23/04/2021 10:47:56,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,10,1,Questions,buttonB,response_button_text,1463.3899996988475,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
31,1619171282460,23/04/2021 09:48:02,1619171277966,1,23/04/2021 10:47:57,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,10,3,Correct,Zone7,timelimit_screen,1000.4590000000026,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
32,1619171282569,23/04/2021 09:48:02,1619171277983,1,23/04/2021 10:47:57,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,10,4,Blank,Zone1,timelimit_screen,16.081999999994878,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
33,1619171284492,23/04/2021 09:48:04,1619171279995,1,23/04/2021 10:47:59,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,11,1,Questions,buttonB,response_button_text,1925.8950003422797,,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
34,1619171285476,23/04/2021 09:48:05,1619171280983,1,23/04/2021 10:48:00,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,11,3,Correct,Zone7,timelimit_screen,999.3640000000014,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
35,1619171285620,23/04/2021 09:48:05,1619171281000,1,23/04/2021 10:48:01,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,8,11,4,Blank,Zone1,timelimit_screen,16.63300000000163,,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,20,24,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
36,1619171288296,23/04/2021 09:48:08,1619171283578,1,23/04/2021 10:48:03,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,12,1,Questions,buttonA,response_button_text,2456.7250004038215,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
37,1619171289061,23/04/2021 09:48:09,1619171284565,1,23/04/2021 10:48:04,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,12,3,Correct,Zone7,timelimit_screen,999.8859999999986,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
38,1619171289202,23/04/2021 09:48:09,1619171284583,1,23/04/2021 10:48:04,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,12,4,Blank,Zone1,timelimit_screen,16.085999999995693,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
39,1619171291233,23/04/2021 09:48:11,1619171286702,1,23/04/2021 10:48:06,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,1,Questions,buttonD,response_button_text,2023.894999641925,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
40,1619171292202,23/04/2021 09:48:12,1619171287699,1,23/04/2021 10:48:07,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,3,Correct,Zone7,timelimit_screen,999.3669999999984,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
41,1619171292343,23/04/2021 09:48:12,1619171287715,1,23/04/2021 10:48:07,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,13,4,Blank,Zone1,timelimit_screen,16.59700000000157,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
42,1619171293643,23/04/2021 09:48:13,1619171289140,1,23/04/2021 10:48:09,47727,10,task-y5ql,,12130179,14137,3661945,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.90,1280x720,1280x720,Test finished,Distractor,2,Consent Given,Consented,Test finished,purple,Purple,,,,,,,,,,,,,Distractor finished,,,,,,,purple.order1,,purple.order1__finished,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,14,1,Questions,buttonB,response_button_text,1318.0300001986325,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
