Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
50,1619031187598,21/04/2021 18:53:07,1619031187577,1,21/04/2021 19:53:07,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,82,4,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,clock--photo.png,new.png
51,1619031190735,21/04/2021 18:53:10,1619031190716,1,21/04/2021 19:53:10,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,129,5,1,OldNew,old,response_button_image,3075.0000000000073,,,old.png,1,0,1,0,,,,,2,red.teal.test,deer--drawing.png,new.png
52,1619031197142,21/04/2021 18:53:17,1619031197117,1,21/04/2021 19:53:17,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,129,5,2,RFG,Zone1,response_button_image,6194,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,deer--drawing.png,new.png
53,1619031197783,21/04/2021 18:53:17,1619031197772,1,21/04/2021 19:53:17,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,129,5,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,deer--drawing.png,new.png
54,1619031198942,21/04/2021 18:53:18,1619031198922,1,21/04/2021 19:53:18,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,146,6,1,OldNew,old,response_button_image,1078,,,old.png,1,0,1,0,,,,,2,red.teal.test,whistle--photo.png,new.png
55,1619031199691,21/04/2021 18:53:19,1619031199661,1,21/04/2021 19:53:19,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,146,6,2,RFG,old,response_button_image,515,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,whistle--photo.png,new.png
56,1619031200350,21/04/2021 18:53:20,1619031200320,1,21/04/2021 19:53:20,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,146,6,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,whistle--photo.png,new.png
57,1619031203811,21/04/2021 18:53:23,1619031203793,1,21/04/2021 19:53:23,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,42,7,1,OldNew,new,response_button_image,3399.9999999999927,,,new.png,1,1,0,0,,,,,2,red.teal.test,donkey--photo-word.png,new.png
58,1619031204482,21/04/2021 18:53:24,1619031204468,1,21/04/2021 19:53:24,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,42,7,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,donkey--photo-word.png,new.png
59,1619031205465,21/04/2021 18:53:25,1619031205447,1,21/04/2021 19:53:25,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,103,8,1,OldNew,old,response_button_image,904,,,old.png,1,0,1,0,,,,,2,red.teal.test,chair--photo-word.png,new.png
60,1619031205843,21/04/2021 18:53:25,1619031205825,1,21/04/2021 19:53:25,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,103,8,2,RFG,old,response_button_image,155.00000000001455,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,chair--photo-word.png,new.png
61,1619031206562,21/04/2021 18:53:26,1619031206518,1,21/04/2021 19:53:26,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,103,8,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,chair--photo-word.png,new.png
62,1619031208046,21/04/2021 18:53:28,1619031208023,1,21/04/2021 19:53:28,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,19,9,1,OldNew,old,response_button_image,1426,,,old.png,1,0,1,0,,,,,2,red.teal.test,zebra--drawing-word.png,new.png
63,1619031208676,21/04/2021 18:53:28,1619031208657,1,21/04/2021 19:53:28,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,19,9,2,RFG,Zone1,response_button_image,425,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,zebra--drawing-word.png,new.png
64,1619031209331,21/04/2021 18:53:29,1619031209315,1,21/04/2021 19:53:29,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,19,9,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,zebra--drawing-word.png,new.png
65,1619031210368,21/04/2021 18:53:30,1619031210327,1,21/04/2021 19:53:30,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,104,10,1,OldNew,old,response_button_image,938,,,old.png,1,0,1,0,,,,,2,red.teal.test,orange--photo-word.png,new.png
66,1619031210929,21/04/2021 18:53:30,1619031210898,1,21/04/2021 19:53:30,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,104,10,2,RFG,old,response_button_image,354,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,orange--photo-word.png,new.png
67,1619031211572,21/04/2021 18:53:31,1619031211563,1,21/04/2021 19:53:31,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,104,10,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,orange--photo-word.png,new.png
68,1619031212618,21/04/2021 18:53:32,1619031212606,1,21/04/2021 19:53:32,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,40,11,1,OldNew,new,response_button_image,975,,,new.png,1,1,0,0,,,,,2,red.teal.test,boot--photo-word.png,new.png
69,1619031213275,21/04/2021 18:53:33,1619031213261,1,21/04/2021 19:53:33,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,40,11,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,boot--photo-word.png,new.png
70,1619031215817,21/04/2021 18:53:35,1619031215796,1,21/04/2021 19:53:35,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,67,12,1,OldNew,new,response_button_image,2505,,,new.png,1,1,0,0,,,,,2,red.teal.test,door--photo.png,new.png
71,1619031216520,21/04/2021 18:53:36,1619031216494,1,21/04/2021 19:53:36,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,67,12,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,door--photo.png,new.png
72,1619031220540,21/04/2021 18:53:40,1619031220526,1,21/04/2021 19:53:40,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,34,13,1,OldNew,new,response_button_image,3965.9999999999854,,,new.png,1,1,0,0,,,,,2,red.teal.test,horse--drawing-word.png,new.png
73,1619031221223,21/04/2021 18:53:41,1619031221207,1,21/04/2021 19:53:41,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,34,13,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,horse--drawing-word.png,new.png
74,1619031222270,21/04/2021 18:53:42,1619031222227,1,21/04/2021 19:53:42,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,105,14,1,OldNew,old,response_button_image,943,,,old.png,1,0,1,0,,,,,2,red.teal.test,harp--photo-word.png,new.png
75,1619031222700,21/04/2021 18:53:42,1619031222669,1,21/04/2021 19:53:42,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,105,14,2,RFG,old,response_button_image,224,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,harp--photo-word.png,new.png
76,1619031223397,21/04/2021 18:53:43,1619031223373,1,21/04/2021 19:53:43,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,105,14,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,harp--photo-word.png,new.png
77,1619031224284,21/04/2021 18:53:44,1619031224260,1,21/04/2021 19:53:44,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,49,15,1,OldNew,new,response_button_image,821,,,new.png,1,1,0,0,,,,,2,red.teal.test,comb--photo-word.png,new.png
78,1619031224957,21/04/2021 18:53:44,1619031224938,1,21/04/2021 19:53:44,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,49,15,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,comb--photo-word.png,new.png
79,1619031228005,21/04/2021 18:53:48,1619031227996,1,21/04/2021 19:53:47,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,120,16,1,OldNew,old,response_button_image,2982,,,old.png,1,0,1,0,,,,,2,red.teal.test,kettle--drawing.png,new.png
80,1619031228521,21/04/2021 18:53:48,1619031228502,1,21/04/2021 19:53:48,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,120,16,2,RFG,Zone1,response_button_image,282,,,familiarity.png,1,0,1,0,,,,,2,red.teal.test,kettle--drawing.png,new.png
81,1619031229287,21/04/2021 18:53:49,1619031229186,1,21/04/2021 19:53:49,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,120,16,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,kettle--drawing.png,new.png
82,1619031230115,21/04/2021 18:53:50,1619031230089,1,21/04/2021 19:53:50,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,57,17,1,OldNew,new,response_button_image,838,,,new.png,1,1,0,0,,,,,2,red.teal.test,thumb--drawing.png,new.png
83,1619031230771,21/04/2021 18:53:50,1619031230767,1,21/04/2021 19:53:50,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,57,17,3,Fixation,fixation,fixation,499,,,,,0,1,0,,,,,2,red.teal.test,thumb--drawing.png,new.png
84,1619031231781,21/04/2021 18:53:51,1619031231761,1,21/04/2021 19:53:51,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,18,1,OldNew,old,response_button_image,970,,,old.png,1,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
85,1619031232103,21/04/2021 18:53:52,1619031232098,1,21/04/2021 19:53:52,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,18,2,RFG,old,response_button_image,124,,,recollection.png,1,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
86,1619031232828,21/04/2021 18:53:52,1619031232800,1,21/04/2021 19:53:52,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,83,18,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,shoe--drawing-word.png,new.png
87,1619031233610,21/04/2021 18:53:53,1619031233589,1,21/04/2021 19:53:53,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,73,19,1,OldNew,new,response_button_image,711,,,new.png,1,1,0,0,,,,,2,red.teal.test,corn--photo.png,new.png
88,1619031234297,21/04/2021 18:53:54,1619031234266,1,21/04/2021 19:53:54,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,73,19,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,corn--photo.png,new.png
89,1619031235800,21/04/2021 18:53:55,1619031235782,1,21/04/2021 19:53:55,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,77,20,1,OldNew,new,response_button_image,1444.9999999999854,,,new.png,1,1,0,0,,,,,2,red.teal.test,pliers--photo.png,new.png
90,1619031236471,21/04/2021 18:53:56,1619031236448,1,21/04/2021 19:53:56,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,77,20,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,pliers--photo.png,new.png
91,1619031238899,21/04/2021 18:53:58,1619031238873,1,21/04/2021 19:53:58,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,60,21,1,OldNew,new,response_button_image,2319,,,new.png,1,1,0,0,,,,,2,red.teal.test,trumpet--drawing.png,new.png
92,1619031239613,21/04/2021 18:53:59,1619031239546,1,21/04/2021 19:53:59,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,60,21,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,trumpet--drawing.png,new.png
93,1619031240286,21/04/2021 18:54:00,1619031240275,1,21/04/2021 19:54:00,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,62,22,1,OldNew,new,response_button_image,657,,,new.png,1,1,0,0,,,,,2,red.teal.test,screw--drawing.png,new.png
94,1619031240982,21/04/2021 18:54:00,1619031240962,1,21/04/2021 19:54:00,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,62,22,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,screw--drawing.png,new.png
95,1619031241826,21/04/2021 18:54:01,1619031241790,1,21/04/2021 19:54:01,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,79,23,1,OldNew,new,response_button_image,759,,,new.png,1,1,0,0,,,,,2,red.teal.test,flute--photo.png,new.png
96,1619031242510,21/04/2021 18:54:02,1619031242461,1,21/04/2021 19:54:02,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,79,23,3,Fixation,fixation,fixation,500,,,,,0,1,0,,,,,2,red.teal.test,flute--photo.png,new.png
97,1619031243199,21/04/2021 18:54:03,1619031243189,1,21/04/2021 19:54:03,47727,10,task-eo3t,,12088294,14025,3651612,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,810x1080,1080x810,Test finished,Red.Teal Test,3,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,red.teal__test,red.teal__test,32,24,1,OldNew,new,response_button_image,660.0000000000146,,,new.png,1,1,0,0,,,,,2,red.teal.test,shirt--drawing-word.png,new.png
