Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
69,1617884890809,08/04/2021 12:28:10,1617884889052,1,08/04/2021 13:28:09,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,25,30,1,fixation,fixation,fixation,499.1559999999881,,,,,0,1,0,,,,,2,green.study__pics.only,photo.png,camel--photo.png
70,1617884892389,08/04/2021 12:28:12,1617884890633,1,08/04/2021 13:28:10,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,25,30,2,study_stim,Zone1,response_button_image,1527.805000077933,,,photo.png,1,1,0,0,,,,,2,green.study__pics.only,photo.png,camel--photo.png
71,1617884893295,08/04/2021 12:28:13,1617884891549,1,08/04/2021 13:28:11,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,12,31,1,fixation,fixation,fixation,501.09699999997974,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,lamp--drawing.png
72,1617884894836,08/04/2021 12:28:14,1617884893017,1,08/04/2021 13:28:13,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,12,31,2,study_stim,Zone2,response_button_image,1417.8650001995265,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,lamp--drawing.png
73,1617884895658,08/04/2021 12:28:15,1617884893926,1,08/04/2021 13:28:13,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,7,32,1,fixation,fixation,fixation,499.304999999993,,,,,0,1,0,,,,,2,green.study__pics.only,drawing.png,grapes--drawing.png
74,1617884896728,08/04/2021 12:28:16,1617884894994,1,08/04/2021 13:28:14,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,7,32,2,study_stim,Zone2,response_button_image,1015.4200000688434,,,drawing.png,1,1,0,0,,,,,2,green.study__pics.only,drawing.png,grapes--drawing.png
75,1617884907199,08/04/2021 12:28:27,1617884905410,1,08/04/2021 13:28:25,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,,
76,1617884920345,08/04/2021 12:28:40,1617884917789,1,08/04/2021 13:28:37,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,37,1,1,filler_end_fixation,fixation,fixation,449.1570000000065,,,,,0,1,0,,,,,3,green.study__pics.only__filler.end,photo.png,bicycle--photo.png
77,1617884923903,08/04/2021 12:28:43,1617884922080,1,08/04/2021 13:28:42,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,37,1,2,filler_end_stim,Zone1,response_button_image,4267.650000285357,,,photo.png,1,1,0,0,,,,,3,green.study__pics.only__filler.end,photo.png,bicycle--photo.png
78,1617884924731,08/04/2021 12:28:44,1617884922945,1,08/04/2021 13:28:42,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,36,2,1,filler_end_fixation,fixation,fixation,449.3299999999872,,,,,0,1,0,,,,,3,green.study__pics.only__filler.end,drawing.png,strawberry--drawing.png
79,1617884925995,08/04/2021 12:28:45,1617884924248,1,08/04/2021 13:28:44,47727,6,task-okc7,,11723695,14518,3562016,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 89.0.774.68,1536x864,1536x864,Test finished,green.study__pics.only,2,Consent Given,Consented,Test finished,green,Green,,,,green.order1,,,,,,,green.order1__finished,,Distractor finished,,,,,,,,,,,,,green.study__pics.only,green.study__pics.only,36,2,2,filler_end_stim,Zone2,response_button_image,1258.2849999889731,,,drawing.png,1,1,0,0,,,,,3,green.study__pics.only__filler.end,drawing.png,strawberry--drawing.png
