Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,randomiser-qhxy,randomiser-vvav,checkpoint-8ver,checkpoint-46lq,checkpoint-ux2g,checkpoint-27wp,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
28,1618909134862,20/04/2021 08:58:54,1618909136194,1,20/04/2021 09:58:56,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,9,3,Correct,Zone7,timelimit_screen,998.5079999999944,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
29,1618909135066,20/04/2021 08:58:55,1618909136213,1,20/04/2021 09:58:56,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,15,9,4,Blank,Zone1,timelimit_screen,16.5170000000071,,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,36,32,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
30,1618909155686,20/04/2021 08:59:15,1618909157116,1,20/04/2021 09:59:17,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,10,1,Questions,buttonD,response_button_text,20796.49499998777,,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
31,1618909156671,20/04/2021 08:59:16,1618909158108,1,20/04/2021 09:59:18,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,10,3,Correct,Zone7,timelimit_screen,998.2989999999991,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
32,1618909156959,20/04/2021 08:59:16,1618909158125,1,20/04/2021 09:59:18,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,11,10,4,Blank,Zone1,timelimit_screen,16.410000000003492,,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,52,42,54,48,correct_1,total_1,incorrect_1,<h4>48</h4>
33,1618909160637,20/04/2021 08:59:20,1618909162081,1,20/04/2021 09:59:22,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,11,1,Questions,buttonB,response_button_text,3868.0099999764934,,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
34,1618909161621,20/04/2021 08:59:21,1618909163068,1,20/04/2021 09:59:23,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,11,3,Correct,Zone7,timelimit_screen,998.2639999999956,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
35,1618909161777,20/04/2021 08:59:21,1618909163086,1,20/04/2021 09:59:23,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,7,11,4,Blank,Zone1,timelimit_screen,16.85700000000361,,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,56,49,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
36,1618909169123,20/04/2021 08:59:29,1618909170577,1,20/04/2021 09:59:30,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,12,1,Questions,buttonD,response_button_text,7389.770000008866,,,28,1,1,0,0,,,,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
37,1618909170122,20/04/2021 08:59:30,1618909171570,1,20/04/2021 09:59:31,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,12,3,Correct,Zone7,timelimit_screen,998.5149999999994,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
38,1618909170250,20/04/2021 08:59:30,1618909171587,1,20/04/2021 09:59:31,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,17,12,4,Blank,Zone1,timelimit_screen,16.372000000003027,,,,,0,1,0,,,1,,1,MathQ,28,<h4>7 x 4 = </h4>,1,27,29,30,28,correct_1,total_1,incorrect_1,<h4>28</h4>
39,1618909178084,20/04/2021 08:59:38,1618909179530,1,20/04/2021 09:59:39,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,1,Questions,buttonA,response_button_text,7840.0649999966845,,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
40,1618909179083,20/04/2021 08:59:39,1618909180523,1,20/04/2021 09:59:40,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,3,Correct,Zone7,timelimit_screen,998.2660000000033,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
41,1618909179287,20/04/2021 08:59:39,1618909180546,1,20/04/2021 09:59:40,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,6,13,4,Blank,Zone1,timelimit_screen,16.639999999999418,,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
42,1618909194353,20/04/2021 08:59:54,1618909195799,1,20/04/2021 09:59:55,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,14,1,Questions,buttonD,response_button_text,15158.02000000258,,,21,1,1,0,0,,,,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
43,1618909195347,20/04/2021 08:59:55,1618909196796,1,20/04/2021 09:59:56,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,14,3,Correct,Zone7,timelimit_screen,998.3590000000113,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
44,1618909195574,20/04/2021 08:59:55,1618909196813,1,20/04/2021 09:59:56,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,10,14,4,Blank,Zone1,timelimit_screen,16.445999999996275,,,,,0,1,0,,,1,,1,MathQ,21,<h4>3 x 7 =</h4>,1,19,24,18,21,correct_1,total_1,incorrect_1,<h4>21</h4>
45,1618909201644,20/04/2021 09:00:01,1618909203085,1,20/04/2021 10:00:03,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,15,1,Questions,buttonB,response_button_text,6173.194999981206,,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
46,1618909202644,20/04/2021 09:00:02,1618909204084,1,20/04/2021 10:00:04,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,15,3,Correct,Zone7,timelimit_screen,998.6419999999925,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
47,1618909202862,20/04/2021 09:00:02,1618909204101,1,20/04/2021 10:00:04,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,5,15,4,Blank,Zone1,timelimit_screen,16.43900000001304,,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,45,40,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
48,1618909205276,20/04/2021 09:00:05,1618909206725,1,20/04/2021 10:00:06,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,1,Questions,buttonB,response_button_text,2542.58999999729,,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
49,1618909206603,20/04/2021 09:00:06,1618909207712,1,20/04/2021 10:00:07,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,3,Correct,Zone7,timelimit_screen,998.2010000000009,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
50,1618909206845,20/04/2021 09:00:06,1618909207728,1,20/04/2021 10:00:07,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,16,16,4,Blank,Zone1,timelimit_screen,16.62599999998929,,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,14,12,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
51,1618909215063,20/04/2021 09:00:15,1618909216518,1,20/04/2021 10:00:16,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,17,1,Questions,buttonD,response_button_text,8694.22500001383,,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
52,1618909216072,20/04/2021 09:00:16,1618909217513,1,20/04/2021 10:00:17,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,17,3,Correct,Zone7,timelimit_screen,998.4290000000037,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
53,1618909216173,20/04/2021 09:00:16,1618909217532,1,20/04/2021 10:00:17,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,14,17,4,Blank,Zone1,timelimit_screen,16.418000000005122,,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,38,42,27,36,correct_1,total_1,incorrect_1,<h4>36</h4>
54,1618909220176,20/04/2021 09:00:20,1618909221621,1,20/04/2021 10:00:21,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,18,1,Questions,buttonA,response_button_text,4001.224999985425,,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
55,1618909221160,20/04/2021 09:00:21,1618909222605,1,20/04/2021 10:00:22,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,18,3,Correct,Zone7,timelimit_screen,998.2570000000123,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
56,1618909221457,20/04/2021 09:00:21,1618909222623,1,20/04/2021 10:00:22,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,2,18,4,Blank,Zone1,timelimit_screen,17.320999999996275,,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
57,1618909224629,20/04/2021 09:00:24,1618909226079,1,20/04/2021 10:00:26,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,19,1,Questions,buttonC,response_button_text,3382.3499999998603,,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
58,1618909225854,20/04/2021 09:00:25,1618909227064,1,20/04/2021 10:00:27,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,19,3,Correct,Zone7,timelimit_screen,998.4370000000054,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
59,1618909226276,20/04/2021 09:00:26,1618909227081,1,20/04/2021 10:00:27,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,4,19,4,Blank,Zone1,timelimit_screen,16.479999999981374,,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,12,18,16,20,correct_1,total_1,incorrect_1,<h4>16</h4>
60,1618909244396,20/04/2021 09:00:44,1618909245848,1,20/04/2021 10:00:45,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,1,Questions,buttonB,response_button_text,18711.80000001914,,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
61,1618909245381,20/04/2021 09:00:45,1618909246831,1,20/04/2021 10:00:46,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,3,Correct,Zone7,timelimit_screen,998.3489999999874,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
62,1618909245647,20/04/2021 09:00:45,1618909246848,1,20/04/2021 10:00:46,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,13,20,4,Blank,Zone1,timelimit_screen,16.62300000002142,,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,49,42,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
63,1618909245647,20/04/2021 09:00:45,1618909246858,1,20/04/2021 10:00:46,47727,7,task-y5ql,,12029800,14398,3639001,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 89.0.4389.128,1536x864,1536x864,Test finished,Distractor,2,Consent Given,Consented,Test finished,teal,Teal,,,,,,,,,,,,,Distractor finished,,teal.order2__finished,,,teal.order2,,,,,,,,Distractor-Spreadsheet,,,END TASK,,,,,175458,,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1618912027787,20/04/2021 09:47:07,1618912026488,1,20/04/2021 10:47:06,47727,7,task-y5ql,,12031291,13993,3639286,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 88.0,2560x1440,2560x1338,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1618912029272,20/04/2021 09:47:09,1618912027999,1,20/04/2021 10:47:07,47727,7,task-y5ql,,12031291,13993,3639286,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 88.0,2560x1440,2560x1338,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,1,1,1,Check,script,force_advance,1439.4600000000003,,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1618912032444,20/04/2021 09:47:12,1618912031183,1,20/04/2021 10:47:11,47727,7,task-y5ql,,12031291,13993,3639286,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 88.0,2560x1440,2560x1440,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,1,1,Questions,buttonA,response_button_text,3130,,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
4,1618912033443,20/04/2021 09:47:13,1618912032184,1,20/04/2021 10:47:12,47727,7,task-y5ql,,12031291,13993,3639286,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 88.0,2560x1440,2560x1440,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,1,3,Correct,Zone7,timelimit_screen,1001.8800000000001,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
5,1618912033506,20/04/2021 09:47:13,1618912032190,1,20/04/2021 10:47:12,47727,7,task-y5ql,,12031291,13993,3639286,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 88.0,2560x1440,2560x1440,Test finished,Distractor,2,Consent Given,Consented,Test finished,yellow,Yellow,,,yellow.order1,,,,,,yellow.order1__finished,,,,Distractor finished,,,,,,,,,,,,,Distractor-Spreadsheet,Distractor-Spreadsheet,9,1,4,Blank,Zone1,timelimit_screen,6.940000000000509,,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
