Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
40,1601548424954,01/10/2020 10:33:44,1601548424889,1,01/10/2020 11:33:44,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,13,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
41,1601548425032,01/10/2020 10:33:45,1601548424906,1,01/10/2020 11:33:44,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,13,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
42,1601548426137,01/10/2020 10:33:46,1601548426106,1,01/10/2020 11:33:46,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,14,1,Questions,buttonA,response_button_text,1156.599999871105,,30,1,1,0,0,,,,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
43,1601548427122,01/10/2020 10:33:47,1601548427090,1,01/10/2020 11:33:47,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,14,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
44,1601548427184,01/10/2020 10:33:47,1601548427107,1,01/10/2020 11:33:47,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,19,14,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,30,<h4>6 x 5 =</h4>,1,30,25,35,40,correct_1,total_1,incorrect_1,<h4>30</h4>
45,1601548428578,01/10/2020 10:33:48,1601548428554,1,01/10/2020 11:33:48,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,13,15,1,Questions,buttonA,response_button_text,1404.3499999679625,,42,1,1,0,0,,,,,1,MathQ,42,<h4>7 x 6 =</h4>,1,42,49,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
46,1601548429594,01/10/2020 10:33:49,1601548429539,1,01/10/2020 11:33:49,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,13,15,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,42,49,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
47,1601548429641,01/10/2020 10:33:49,1601548429557,1,01/10/2020 11:33:49,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,13,15,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,42,<h4>7 x 6 =</h4>,1,42,49,36,44,correct_1,total_1,incorrect_1,<h4>42</h4>
48,1601548430782,01/10/2020 10:33:50,1601548430742,1,01/10/2020 11:33:50,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,16,1,Questions,buttonA,response_button_text,1143.6399999074638,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
49,1601548431781,01/10/2020 10:33:51,1601548431740,1,01/10/2020 11:33:51,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,16,3,Correct,Zone7,timelimit_screen,1000.0200000000041,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
50,1601548431860,01/10/2020 10:33:51,1601548431759,1,01/10/2020 11:33:51,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,16,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
51,1601548432797,01/10/2020 10:33:52,1601548432777,1,01/10/2020 11:33:52,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,17,1,Questions,buttonA,response_button_text,969.3750001024455,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
52,1601548433804,01/10/2020 10:33:53,1601548433774,1,01/10/2020 11:33:53,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,17,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
53,1601548433866,01/10/2020 10:33:53,1601548433792,1,01/10/2020 11:33:53,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,17,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
54,1601548434985,01/10/2020 10:33:54,1601548434948,1,01/10/2020 11:33:54,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,18,1,Questions,buttonA,response_button_text,1118.1299998424947,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
55,1601548435987,01/10/2020 10:33:55,1601548435941,1,01/10/2020 11:33:55,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,18,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
56,1601548436064,01/10/2020 10:33:56,1601548435957,1,01/10/2020 11:33:55,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,18,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
57,1601548437113,01/10/2020 10:33:57,1601548437063,1,01/10/2020 11:33:57,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,19,1,Questions,buttonA,response_button_text,1078.6299998871982,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
58,1601548438100,01/10/2020 10:33:58,1601548438057,1,01/10/2020 11:33:58,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,19,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
59,1601548438162,01/10/2020 10:33:58,1601548438074,1,01/10/2020 11:33:58,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,19,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
60,1601548439444,01/10/2020 10:33:59,1601548439403,1,01/10/2020 11:33:59,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,8,20,1,Questions,buttonA,response_button_text,1300.7399998605251,,24,1,1,0,0,,,,,1,MathQ,24,<h4>4 x 6 = </h4>,1,24,20,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
61,1601548440434,01/10/2020 10:34:00,1601548440391,1,01/10/2020 11:34:00,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,8,20,3,Correct,Zone7,timelimit_screen,1000.0199999999968,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,24,20,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
62,1601548440512,01/10/2020 10:34:00,1601548440408,1,01/10/2020 11:34:00,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,8,20,4,Blank,Zone1,timelimit_screen,16.66700000000128,,,,0,1,0,,,1,,1,MathQ,24,<h4>4 x 6 = </h4>,1,24,20,18,22,correct_1,total_1,incorrect_1,<h4>24</h4>
63,1601548440512,01/10/2020 10:34:00,1601548440412,1,01/10/2020 11:34:00,10169,131,task-6btb,,7030785,5bc88ebb210b02000116913a,2033362,,complete,,5f75af64d7f9b723a4ed9523,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.116,1440x900,1440x900,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,Distractor__Spreadsheet,,,END TASK,,,,,51841,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1601548434512,01/10/2020 10:33:54,1601548433779,1,01/10/2020 11:33:53,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x975,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1601548436612,01/10/2020 10:33:56,1601548435930,1,01/10/2020 11:33:55,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x975,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,1,1,1,Check,script,force_advance,2135.5519999999997,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1601548439147,01/10/2020 10:33:59,1601548438521,1,01/10/2020 11:33:58,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,4,1,1,Questions,buttonA,response_button_text,2459.919999993872,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
4,1601548440152,01/10/2020 10:34:00,1601548439514,1,01/10/2020 11:33:59,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,4,1,3,Correct,Zone7,timelimit_screen,1001.0790000000006,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
5,1601548440230,01/10/2020 10:34:00,1601548439554,1,01/10/2020 11:33:59,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,4,1,4,Blank,Zone1,timelimit_screen,16.73999999999978,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
6,1601548441777,01/10/2020 10:34:01,1601548441157,1,01/10/2020 11:34:01,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,2,1,Questions,buttonA,response_button_text,1562.160000030417,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
7,1601548442779,01/10/2020 10:34:02,1601548442147,1,01/10/2020 11:34:02,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,2,3,Correct,Zone7,timelimit_screen,1001.0670000000009,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
8,1601548442857,01/10/2020 10:34:02,1601548442178,1,01/10/2020 11:34:02,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,2,4,Blank,Zone1,timelimit_screen,16.707000000000335,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
9,1601548444702,01/10/2020 10:34:04,1601548444080,1,01/10/2020 11:34:04,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,14,3,1,Questions,buttonA,response_button_text,1841.6799999540672,,36,1,1,0,0,,,,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
10,1601548445701,01/10/2020 10:34:05,1601548445067,1,01/10/2020 11:34:05,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,14,3,3,Correct,Zone7,timelimit_screen,1001.0900000000001,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
11,1601548445826,01/10/2020 10:34:05,1601548445108,1,01/10/2020 11:34:05,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,14,3,4,Blank,Zone1,timelimit_screen,16.72899999999936,,,,0,1,0,,,1,,1,MathQ,36,<h4>9 x 4 =</h4>,1,36,42,27,38,correct_1,total_1,incorrect_1,<h4>36</h4>
12,1601548447149,01/10/2020 10:34:07,1601548446541,1,01/10/2020 11:34:06,10169,131,task-6btb,,7030820,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,9,4,1,Questions,buttonA,response_button_text,1368.0550000281073,,20,1,1,0,0,,,,,1,MathQ,20,<h4>5 x 4 =</h4>,1,20,15,25,16,correct_1,total_1,incorrect_1,<h4>20</h4>
