Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601378172361,29/09/2020 11:16:12,1601378172650,1,29/09/2020 12:16:12,10169,131,questionnaire-cnfv,,6999285,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,Z. Debrief,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378267017,29/09/2020 11:17:47,1601378267322,1,29/09/2020 12:17:47,10169,131,questionnaire-cnfv,,6999285,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Test_Checkpoint,Z. Debrief,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,debrief_comments,I somehow found it easier to remember photos and drawings than words
3,1601378267220,29/09/2020 11:17:47,1601378267323,1,29/09/2020 12:17:47,10169,131,questionnaire-cnfv,,6999285,57c426fa9fe51d00012391f1,2021073,,complete,,5f731351e2865903ce4b9b74,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x578,Test_Checkpoint,Z. Debrief,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,94673
1,1601378175518,29/09/2020 11:16:15,1601378175395,1,29/09/2020 12:16:15,10169,131,questionnaire-cnfv,,6999287,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,Z. Debrief,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378201695,29/09/2020 11:16:41,1601378201068,1,29/09/2020 12:16:41,10169,131,questionnaire-cnfv,,6999287,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x722,Test_Checkpoint,Z. Debrief,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,debrief_comments,Thank you :)
3,1601378201773,29/09/2020 11:16:41,1601378201069,1,29/09/2020 12:16:41,10169,131,questionnaire-cnfv,,6999287,5f5ccd308e6d034ce34b5abd,2021070,,complete,,5f73135490142603dce4498d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x722,Test_Checkpoint,Z. Debrief,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,END QUESTIONNAIRE,25674
1,1601378377323,29/09/2020 11:19:37,1601378348839,1,29/09/2020 12:19:08,10169,131,questionnaire-cnfv,,6999387,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1536x751,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601378433313,29/09/2020 11:20:33,1601378404883,1,29/09/2020 12:20:04,10169,131,questionnaire-cnfv,,6999387,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1520x751,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,debrief_comments,"good exercise for my brain this morning, good study to participate in. thanks"
3,1601378433407,29/09/2020 11:20:33,1601378404887,1,29/09/2020 12:20:04,10169,131,questionnaire-cnfv,,6999387,5e93f6b64d246b73073c3ba1,2021075,,complete,,5f73135671f80d0479734161,computer,Desktop or Laptop,Windows 10,Edge 18.19041,1536x864,1520x751,Test_Checkpoint,Z. Debrief,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,56048
1,1601378384808,29/09/2020 11:19:44,1601378384704,1,29/09/2020 12:19:44,10169,131,questionnaire-cnfv,,6999390,5e5ca57efdb87e46b455873e,2021066,,complete,,5f731345c8f2bb040e3e6378,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,Z. Debrief,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
