Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601549945510,01/10/2020 10:59:05,1601549945880,1,01/10/2020 11:59:05,10169,131,questionnaire-3uxy,,7031475,5e78c0a426450503858d82c9,2033508,,complete,,5f75b50ad19e2a25209206d5,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x920,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601549970029,01/10/2020 10:59:30,1601549970461,1,01/10/2020 11:59:30,10169,131,questionnaire-3uxy,,7031475,5e78c0a426450503858d82c9,2033508,,complete,,5f75b50ad19e2a25209206d5,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x920,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,24581
1,1601632585934,02/10/2020 09:56:25,1601632585751,1,02/10/2020 10:56:25,10169,131,questionnaire-3uxy,,7046338,5c92be271371cb0001530cb0,2038906,,complete,,5f76f780429e2604ca05f7dd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601632615874,02/10/2020 09:56:55,1601632615706,1,02/10/2020 10:56:55,10169,131,questionnaire-3uxy,,7046338,5c92be271371cb0001530cb0,2038906,,complete,,5f76f780429e2604ca05f7dd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,29955
1,1601636649481,02/10/2020 11:04:09,1601636649212,1,02/10/2020 12:04:09,10169,131,questionnaire-3uxy,,7047214,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601636700407,02/10/2020 11:05:00,1601636700162,1,02/10/2020 12:05:00,10169,131,questionnaire-3uxy,,7047214,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,50951
1,1601548799712,01/10/2020 10:39:59,1601548804079,10,01/10/2020 20:40:04,10169,131,questionnaire-3uxy,,7031036,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x639,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548883100,01/10/2020 10:41:23,1601548887361,10,01/10/2020 20:41:27,10169,131,questionnaire-3uxy,,7031036,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x639,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,83283
1,1601548609908,01/10/2020 10:36:49,1601548610921,1,01/10/2020 11:36:50,10169,131,questionnaire-3uxy,,7030932,5c900a3af476780017bdd85b,2033383,,complete,,5f75afc73ea2c123cc67dade,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548645573,01/10/2020 10:37:25,1601548646643,1,01/10/2020 11:37:26,10169,131,questionnaire-3uxy,,7030932,5c900a3af476780017bdd85b,2033383,,complete,,5f75afc73ea2c123cc67dade,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,35722
1,1601548502154,01/10/2020 10:35:02,1601548501689,10,01/10/2020 20:35:01,10169,131,questionnaire-3uxy,,7030867,5eeb2cd02c46ed259c86ea12,2033376,,complete,,5f75afa626039923a9174b75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548517818,01/10/2020 10:35:17,1601548517418,10,01/10/2020 20:35:17,10169,131,questionnaire-3uxy,,7030867,5eeb2cd02c46ed259c86ea12,2033376,,complete,,5f75afa626039923a9174b75,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,15729
1,1601467960921,30/09/2020 12:12:40,1601467959114,1,30/09/2020 13:12:39,10169,131,questionnaire-3uxy,,7016642,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601468018056,30/09/2020 12:13:38,1601468016368,1,30/09/2020 13:13:36,10169,131,questionnaire-3uxy,,7016642,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,57254
1,1601467808178,30/09/2020 12:10:08,1601467864333,1,30/09/2020 13:11:04,10169,131,questionnaire-3uxy,,7016552,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467874158,30/09/2020 12:11:14,1601467930358,1,30/09/2020 13:12:10,10169,131,questionnaire-3uxy,,7016552,58556f5f71a3ef0001cc94f1,2028984,,complete,,5f7473573ea2c101128c68f9,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.83,1440x900,1440x821,Test_Checkpoint,G-1. RFG__Ins__GREY,21,Grey_RFG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,66026
