Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
57,1601636638575,02/10/2020 11:03:58,1601636638340,1,02/10/2020 12:03:58,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,19,1,Questions,buttonA,response_button_text,4151.004999876022,,18,1,1,0,0,,,,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
58,1601636639622,02/10/2020 11:03:59,1601636639340,1,02/10/2020 12:03:59,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,19,3,Correct,Zone7,timelimit_screen,999.6159999999945,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
59,1601636639668,02/10/2020 11:03:59,1601636639357,1,02/10/2020 12:03:59,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,2,19,4,Blank,Zone1,timelimit_screen,16.506999999997788,,,,0,1,0,,,1,,1,MathQ,18,<h4>3 x 6 =</h4>,1,18,16,17,19,correct_1,total_1,incorrect_1,<h3>18</h3>
60,1601636647177,02/10/2020 11:04:07,1601636646939,1,02/10/2020 12:04:06,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,20,1,Questions,buttonA,response_button_text,7555.120000150055,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
61,1601636648148,02/10/2020 11:04:08,1601636647922,1,02/10/2020 12:04:07,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,20,3,Correct,Zone7,timelimit_screen,999.8220000000001,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
62,1601636648227,02/10/2020 11:04:08,1601636647939,1,02/10/2020 12:04:07,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,20,4,Blank,Zone1,timelimit_screen,16.42499999998836,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
63,1601636648227,02/10/2020 11:04:08,1601636647944,1,02/10/2020 12:04:07,10169,131,task-qbcg,,7047192,5eff174616a5490591fff351,2039437,,complete,,5f77072bceb01f1bd3801651,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x720,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,,,END TASK,,,,,113303,,,,0,1,0,,,,,,,,,,,,,,,,,
1,1601636546334,02/10/2020 11:02:26,1601636546980,1,02/10/2020 12:02:26,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1601636548842,02/10/2020 11:02:28,1601636549552,1,02/10/2020 12:02:29,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,1,1,1,Check,script,force_advance,2569.335,,,,0,1,0,,,,,,FullscreenCheck,,,,,,,,,,,
3,1601636595562,02/10/2020 11:03:15,1601636596289,1,02/10/2020 12:03:16,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,7,1,1,Questions,buttonA,response_button_text,46685.12500007637,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
4,1601636596566,02/10/2020 11:03:16,1601636597280,1,02/10/2020 12:03:17,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,7,1,3,Correct,Zone7,timelimit_screen,1001.0360000000001,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
5,1601636596642,02/10/2020 11:03:16,1601636597297,1,02/10/2020 12:03:17,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,7,1,4,Blank,Zone1,timelimit_screen,16.597999999998137,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
6,1601636601596,02/10/2020 11:03:21,1601636602331,1,02/10/2020 12:03:22,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,2,1,Questions,buttonA,response_button_text,4978.43500005547,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
7,1601636602600,02/10/2020 11:03:22,1601636603318,1,02/10/2020 12:03:23,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,2,3,Correct,Zone7,timelimit_screen,1000.9720000000016,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
8,1601636602663,02/10/2020 11:03:22,1601636603336,1,02/10/2020 12:03:23,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,5,2,4,Blank,Zone1,timelimit_screen,16.608000000000175,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
9,1601636605759,02/10/2020 11:03:25,1601636606482,1,02/10/2020 12:03:26,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,3,1,Questions,buttonA,response_button_text,3095.0850000372157,,40,1,1,0,0,,,,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
10,1601636606760,02/10/2020 11:03:26,1601636607472,1,02/10/2020 12:03:27,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,3,3,Correct,Zone7,timelimit_screen,1000.9689999999973,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
11,1601636606836,02/10/2020 11:03:26,1601636607489,1,02/10/2020 12:03:27,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,21,3,4,Blank,Zone1,timelimit_screen,16.652000000001863,,,,0,1,0,,,1,,1,MathQ,40,<h4>4 x 10 =</h4>,1,40,30,50,60,correct_1,total_1,incorrect_1,<h4>40</h4>
12,1601636608934,02/10/2020 11:03:28,1601636609668,1,02/10/2020 12:03:29,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,4,1,Questions,buttonA,response_button_text,2105.905000003986,,12,1,1,0,0,,,,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
13,1601636609936,02/10/2020 11:03:29,1601636610659,1,02/10/2020 12:03:30,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,4,3,Correct,Zone7,timelimit_screen,1000.9930000000022,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
14,1601636610012,02/10/2020 11:03:30,1601636610676,1,02/10/2020 12:03:30,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,16,4,4,Blank,Zone1,timelimit_screen,16.617999999994936,,,,0,1,0,,,1,,1,MathQ,12,<h4>6 x 2 =</h4>,1,12,14,16,18,correct_1,total_1,incorrect_1,<h4>12</h4>
15,1601636611881,02/10/2020 11:03:31,1601636612572,1,02/10/2020 12:03:32,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,5,1,Questions,buttonA,response_button_text,1846.250000060536,,15,1,1,0,0,,,,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
16,1601636613074,02/10/2020 11:03:33,1601636613562,1,02/10/2020 12:03:33,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,5,3,Correct,Zone7,timelimit_screen,1001.0219999999972,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
17,1601636613150,02/10/2020 11:03:33,1601636613583,1,02/10/2020 12:03:33,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,6,5,4,Blank,Zone1,timelimit_screen,16.629000000000815,,,,0,1,0,,,1,,1,MathQ,15,<h4>5 x 3 =</h4>,1,15,20,21,10,correct_1,total_1,incorrect_1,<h4>15</h4>
18,1601636625707,02/10/2020 11:03:45,1601636626428,1,02/10/2020 12:03:46,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,6,1,Questions,buttonA,response_button_text,12795.320000033826,,32,1,1,0,0,,,,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
19,1601636626707,02/10/2020 11:03:46,1601636627426,1,02/10/2020 12:03:47,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,6,3,Correct,Zone7,timelimit_screen,1001.0010000000038,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
20,1601636626785,02/10/2020 11:03:46,1601636627442,1,02/10/2020 12:03:47,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,15,6,4,Blank,Zone1,timelimit_screen,16.585999999995693,,,,0,1,0,,,1,,1,MathQ,32,<h4>4 x 8 =</h4>,1,32,36,24,28,correct_1,total_1,incorrect_1,<h4>32</h4>
21,1601636640888,02/10/2020 11:04:00,1601636641563,1,02/10/2020 12:04:01,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,7,1,Questions,buttonA,response_button_text,14062.355000060052,,48,1,1,0,0,,,,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
22,1601636641835,02/10/2020 11:04:01,1601636642558,1,02/10/2020 12:04:02,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,7,3,Correct,Zone7,timelimit_screen,1001.0019999999931,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
23,1601636641898,02/10/2020 11:04:01,1601636642574,1,02/10/2020 12:04:02,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,11,7,4,Blank,Zone1,timelimit_screen,16.603000000002794,,,,0,1,0,,,1,,1,MathQ,48,<h4>6 x 8 =</h4>,1,48,42,54,52,correct_1,total_1,incorrect_1,<h4>48</h4>
24,1601636643575,02/10/2020 11:04:03,1601636644308,1,02/10/2020 12:04:04,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,3,8,1,Questions,buttonA,response_button_text,1679.8150000395253,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,18,21,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
25,1601636644624,02/10/2020 11:04:04,1601636645310,1,02/10/2020 12:04:05,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,3,8,3,Correct,Zone7,timelimit_screen,1000.994000000006,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,18,21,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
26,1601636644686,02/10/2020 11:04:04,1601636645327,1,02/10/2020 12:04:05,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,3,8,4,Blank,Zone1,timelimit_screen,16.612999999997555,,,,0,1,0,,,1,,1,MathQ,18,<h4>2 x 9 = </h4>,1,18,21,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
27,1601636646771,02/10/2020 11:04:06,1601636647498,1,02/10/2020 12:04:07,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,12,9,1,Questions,buttonA,response_button_text,2116.0349999554455,,27,1,1,0,0,,,,,1,MathQ,27,<h4>9 x 3 =</h4>,1,27,21,30,28,correct_1,total_1,incorrect_1,<h4>27</h4>
28,1601636647773,02/10/2020 11:04:07,1601636648497,1,02/10/2020 12:04:08,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,12,9,3,Correct,Zone7,timelimit_screen,1000.9930000000022,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,27,21,30,28,correct_1,total_1,incorrect_1,<h4>27</h4>
29,1601636647851,02/10/2020 11:04:07,1601636648513,1,02/10/2020 12:04:08,10169,131,task-qbcg,,7047196,5b7eda62ff1109000172ab7c,2039441,,complete,,5f77072a1e4ab81c1ac1f11d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,Distractor__Spreadsheet,Distractor__Spreadsheet,12,9,4,Blank,Zone1,timelimit_screen,16.59900000000198,,,,0,1,0,,,1,,1,MathQ,27,<h4>9 x 3 =</h4>,1,27,21,30,28,correct_1,total_1,incorrect_1,<h4>27</h4>
