Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601548527623,01/10/2020 10:35:27,1601548526870,1,01/10/2020 11:35:26,10169,131,questionnaire-xbqu,,7030889,5ebe59309264f81ae5a87a30,2033375,,complete,,5f75afa1f096612410293b1e,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1108x744,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548588768,01/10/2020 10:36:28,1601548588091,1,01/10/2020 11:36:28,10169,131,questionnaire-xbqu,,7030889,5ebe59309264f81ae5a87a30,2033375,,complete,,5f75afa1f096612410293b1e,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1440x900,1108x744,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,61221
1,1601548577242,01/10/2020 10:36:17,1601548577029,1,01/10/2020 11:36:17,10169,131,questionnaire-xbqu,,7030910,563a7e0fbe9cac0011aab23b,2033377,,complete,,5f75afaaf25a292443e2e987,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.44,1536x864,1472x794,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548603712,01/10/2020 10:36:43,1601548603542,1,01/10/2020 11:36:43,10169,131,questionnaire-xbqu,,7030910,563a7e0fbe9cac0011aab23b,2033377,,complete,,5f75afaaf25a292443e2e987,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.44,1536x864,1472x794,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,26514
1,1601548712479,01/10/2020 10:38:32,1601548711995,1,01/10/2020 11:38:31,10169,131,questionnaire-xbqu,,7030995,5c3cc9b5ba6fab0001c50952,2033391,,complete,,5f75afff2b018b238504e7a3,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548760902,01/10/2020 10:39:20,1601548760469,1,01/10/2020 11:39:20,10169,131,questionnaire-xbqu,,7030995,5c3cc9b5ba6fab0001c50952,2033391,,complete,,5f75afff2b018b238504e7a3,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,48474
1,1601548761892,01/10/2020 10:39:21,1601548762445,1,01/10/2020 11:39:22,10169,131,questionnaire-xbqu,,7031018,5f05cde2f4abed083dff3c8f,2033402,,complete,,5f75af5e79b1942373536a16,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548789718,01/10/2020 10:39:49,1601548790125,1,01/10/2020 11:39:50,10169,131,questionnaire-xbqu,,7031018,5f05cde2f4abed083dff3c8f,2033402,,complete,,5f75af5e79b1942373536a16,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,27680
1,1601548787358,01/10/2020 10:39:47,1601548786855,1,01/10/2020 11:39:46,10169,131,questionnaire-xbqu,,7031029,5dfc961705620597cd804552,2033378,,complete,,5f75aed8240af9239ff67bf2,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x694,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548899410,01/10/2020 10:41:39,1601548898954,1,01/10/2020 11:41:38,10169,131,questionnaire-xbqu,,7031029,5dfc961705620597cd804552,2033378,,complete,,5f75aed8240af9239ff67bf2,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x694,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,112098
END OF FILE
