Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-mnac,branch-hilv,checkpoint-d6jh,randomiser-3j42,branch-ebg9,randomiser-6j1g,randomiser-rj7w,randomiser-enay,randomiser-gw7n,checkpoint-ovy2,checkpoint-kb99,checkpoint-c413,checkpoint-cxk8,checkpoint-wd42,checkpoint-xc47,checkpoint-npvz,checkpoint-r3pw,checkpoint-dqyj,checkpoint-ycsm,checkpoint-nzkt,checkpoint-zr6w,checkpoint-t2b4,randomiser-uc11,randomiser-hpp5,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
11,1607346324035,07/12/2020 13:05:24,1607346323980,0,07/12/2020 13:05:23,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,35,3,1,fixation,fixation,fixation,501.3299999999999,,,,,0,1,0,,,,,2,green_A_study,drawing.png,toaster--col-drawing.png
12,1607346326314,07/12/2020 13:05:26,1607346326248,0,07/12/2020 13:05:26,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,35,3,2,study_stim,Zone2,response_button_image,2251.5200000052573,,,drawing.png,1,1,0,0,,,,,2,green_A_study,drawing.png,toaster--col-drawing.png
13,1607346327251,07/12/2020 13:05:27,1607346327173,0,07/12/2020 13:05:27,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,54,4,1,fixation,fixation,fixation,501.33000000000175,,,,,0,1,0,,,,,2,green_A_study,photo.png,brush--col-photo.png
14,1607346328740,07/12/2020 13:05:28,1607346328688,0,07/12/2020 13:05:28,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,54,4,2,study_stim,Zone1,response_button_image,1496.8599999992875,,,photo.png,1,1,0,0,,,,,2,green_A_study,photo.png,brush--col-photo.png
15,1607346329678,07/12/2020 13:05:29,1607346329614,0,07/12/2020 13:05:29,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,9,5,1,fixation,fixation,fixation,501.33000000000175,,,,,0,1,0,,,,,2,green_A_study,word.png,potato--grey-word.png
16,1607346330920,07/12/2020 13:05:30,1607346330855,0,07/12/2020 13:05:30,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,9,5,2,study_stim,buttonA,response_button_image,1224.1199999989476,,,word.png,1,1,0,0,,,,,2,green_A_study,word.png,potato--grey-word.png
17,1607346331833,07/12/2020 13:05:31,1607346331769,0,07/12/2020 13:05:31,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,51,6,1,fixation,fixation,fixation,501.33000000000175,,,,,0,1,0,,,,,2,green_A_study,photo.png,cannon--grey-photo.png
18,1607346333574,07/12/2020 13:05:33,1607346333510,0,07/12/2020 13:05:33,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,51,6,2,study_stim,Zone1,response_button_image,1723.4300000127405,,,photo.png,1,1,0,0,,,,,2,green_A_study,photo.png,cannon--grey-photo.png
19,1607346334495,07/12/2020 13:05:34,1607346334426,0,07/12/2020 13:05:34,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,49,7,1,fixation,fixation,fixation,501.33000000000175,,,,,0,1,0,,,,,2,green_A_study,photo.png,tiger--grey-photo.png
20,1607346335636,07/12/2020 13:05:35,1607346335568,0,07/12/2020 13:05:35,30809,14,task-25hn,,8378264,13135,2553754,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 86.0.4240.198,1440x900,1440x900,Test finished,Green A - Study,2,Consent Given,Consented,Test finished,green_group,Green,,green_A,,,,,Green A: study finished,,,,,,Distractor finished,,,,,,,GreenA-Study-Spreadsheet,GreenA-Study-Spreadsheet,49,7,2,study_stim,Zone1,response_button_image,1124.4350000051782,,,photo.png,1,1,0,0,,,,,2,green_A_study,photo.png,tiger--grey-photo.png
