Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
35,1583414138777,05/03/2020 13:15:38,1583414138761,0,05/03/2020 13:15:38,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,50,15,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,word.png,word_cloud.png
36,1583414140136,05/03/2020 13:15:40,1583414140051,0,05/03/2020 13:15:40,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,50,15,2,stim_1_col,buttonA,response_button_image,1276,,word.png,1,1,0,0,,,,,2,study_1_col,word.png,word_cloud.png
37,1583414140996,05/03/2020 13:15:40,1583414140964,0,05/03/2020 13:15:40,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,32,16,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_clock3.png
38,1583414142780,05/03/2020 13:15:42,1583414142768,0,05/03/2020 13:15:42,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,32,16,2,stim_1_col,buttonB,response_button_image,1793,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_clock3.png
39,1583414143718,05/03/2020 13:15:43,1583414143682,0,05/03/2020 13:15:43,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,23,17,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_violin.png
40,1583414144905,05/03/2020 13:15:44,1583414144874,0,05/03/2020 13:15:44,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,23,17,2,stim_1_col,Zone1,response_button_image,1180,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_violin.png
41,1583414145827,05/03/2020 13:15:45,1583414145799,0,05/03/2020 13:15:45,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,39,18,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_nose3.png
42,1583414147408,05/03/2020 13:15:47,1583414147373,0,05/03/2020 13:15:47,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,39,18,2,stim_1_col,buttonB,response_button_image,1561,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_nose3.png
43,1583414148301,05/03/2020 13:15:48,1583414148283,0,05/03/2020 13:15:48,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,52,19,1,fixation,fixation,fixation,499.0000000000073,,,,0,1,0,,,,,2,study_1_col,word.png,word_lips.png
44,1583414149511,05/03/2020 13:15:49,1583414149485,0,05/03/2020 13:15:49,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,52,19,2,stim_1_col,buttonA,response_button_image,1189,,word.png,1,1,0,0,,,,,2,study_1_col,word.png,word_lips.png
45,1583414150433,05/03/2020 13:15:50,1583414150406,0,05/03/2020 13:15:50,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,34,20,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_door3.png
