Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1601377154527,29/09/2020 10:59:14,1601377152964,1,29/09/2020 11:59:12,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1601377162921,29/09/2020 10:59:22,1601377161361,1,29/09/2020 11:59:21,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,1,1,1,check,script,force_advance,8116.266,,,,0,1,0,,,,,,fullscreen_check,,
3,1601377163328,29/09/2020 10:59:23,1601377161795,1,29/09/2020 11:59:21,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,449.95200000000114,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1601377164891,29/09/2020 10:59:24,1601377163355,1,29/09/2020 11:59:23,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,1546.3149999268353,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1601377165774,29/09/2020 10:59:25,1601377164228,1,29/09/2020 11:59:24,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.9989999999998,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1601377166559,29/09/2020 10:59:26,1601377164995,1,29/09/2020 11:59:24,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,758.280000067316,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1601377167450,29/09/2020 10:59:27,1601377165911,1,29/09/2020 11:59:25,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,6,1,1,fixation,fixation,fixation,499.9900000000016,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_candle.png
8,1601377168903,29/09/2020 10:59:28,1601377167363,1,29/09/2020 11:59:27,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,6,1,2,stim_4_grey,Zone1,response_button_image,1441.715000080876,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_candle.png
9,1601377169813,29/09/2020 10:59:29,1601377168278,1,29/09/2020 11:59:28,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,53,2,1,fixation,fixation,fixation,499.98499999999694,,,,0,1,0,,,,,2,study_4_grey,word.png,word_lemon.png
10,1601377170589,29/09/2020 10:59:30,1601377169058,1,29/09/2020 11:59:29,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,53,2,2,stim_4_grey,buttonA,response_button_image,770.8300000522286,,word.png,1,1,0,0,,,,,2,study_4_grey,word.png,word_lemon.png
11,1601377171507,29/09/2020 10:59:31,1601377169978,1,29/09/2020 11:59:29,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,28,3,1,fixation,fixation,fixation,499.9830000000002,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_bread1.png
12,1601377172463,29/09/2020 10:59:32,1601377170922,1,29/09/2020 11:59:30,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,28,3,2,stim_4_grey,buttonB,response_button_image,934.5200000097975,,photograph.png,1,1,0,0,,,,,2,study_4_grey,photograph.png,grey_photo_bread1.png
13,1601377173385,29/09/2020 10:59:33,1601377171844,1,29/09/2020 11:59:31,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,19,4,1,fixation,fixation,fixation,499.98899999999776,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_onion.png
14,1601377174338,29/09/2020 10:59:34,1601377172794,1,29/09/2020 11:59:32,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,19,4,2,stim_4_grey,Zone1,response_button_image,940.0400000158697,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_onion.png
15,1601377175248,29/09/2020 10:59:35,1601377173711,1,29/09/2020 11:59:33,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,10,5,1,fixation,fixation,fixation,499.9780000000028,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_flower.png
16,1601377176005,29/09/2020 10:59:36,1601377174466,1,29/09/2020 11:59:34,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,10,5,2,stim_4_grey,Zone1,response_button_image,743.0500000482425,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_flower.png
17,1601377176926,29/09/2020 10:59:36,1601377175394,1,29/09/2020 11:59:35,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,7,6,1,fixation,fixation,fixation,499.96399999999994,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_cannon.png
18,1601377178191,29/09/2020 10:59:38,1601377176418,1,29/09/2020 11:59:36,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,7,6,2,stim_4_grey,Zone1,response_button_image,1013.2900000317022,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_cannon.png
19,1601377178973,29/09/2020 10:59:38,1601377177344,1,29/09/2020 11:59:37,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,52,7,1,fixation,fixation,fixation,499.96399999999994,,,,0,1,0,,,,,2,study_4_grey,word.png,word_knife.png
20,1601377179854,29/09/2020 10:59:39,1601377178314,1,29/09/2020 11:59:38,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,52,7,2,stim_4_grey,buttonA,response_button_image,960.8500000322238,,word.png,1,1,0,0,,,,,2,study_4_grey,word.png,word_knife.png
21,1601377180776,29/09/2020 10:59:40,1601377179244,1,29/09/2020 11:59:39,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,31,8,1,fixation,fixation,fixation,499.98199999999997,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_chain1.png
22,1601377183513,29/09/2020 10:59:43,1601377181979,1,29/09/2020 11:59:41,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,31,8,2,stim_4_grey,buttonB,response_button_image,2725.8050000527874,,photograph.png,1,1,0,0,,,,,2,study_4_grey,photograph.png,grey_photo_chain1.png
23,1601377184435,29/09/2020 10:59:44,1601377182894,1,29/09/2020 11:59:42,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,61,9,1,fixation,fixation,fixation,499.9820000000036,,,,0,1,0,,,,,2,study_4_grey,word.png,word_skirt.png
24,1601377185139,29/09/2020 10:59:45,1601377183603,1,29/09/2020 11:59:43,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,61,9,2,stim_4_grey,buttonA,response_button_image,699.8249999014661,,word.png,1,1,0,0,,,,,2,study_4_grey,word.png,word_skirt.png
25,1601377186061,29/09/2020 10:59:46,1601377184528,1,29/09/2020 11:59:44,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,12,10,1,fixation,fixation,fixation,499.97699999999895,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_grapes.png
26,1601377187698,29/09/2020 10:59:47,1601377186154,1,29/09/2020 11:59:46,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,12,10,2,stim_4_grey,Zone1,response_button_image,1613.3899999549612,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_grapes.png
27,1601377188614,29/09/2020 10:59:48,1601377187077,1,29/09/2020 11:59:47,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,29,11,1,fixation,fixation,fixation,499.96800000000076,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_button3.png
28,1601377190807,29/09/2020 10:59:50,1601377189282,1,29/09/2020 11:59:49,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,29,11,2,stim_4_grey,Zone1,response_button_image,2196.4249999728054,,line-drawing.png,1,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_button3.png
29,1601377191807,29/09/2020 10:59:51,1601377190210,1,29/09/2020 11:59:50,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,39,12,1,fixation,fixation,fixation,499.97000000000116,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_jacket2.png
30,1601377192901,29/09/2020 10:59:52,1601377191362,1,29/09/2020 11:59:51,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,39,12,2,stim_4_grey,buttonB,response_button_image,1143.555000075139,,photograph.png,1,1,0,0,,,,,2,study_4_grey,photograph.png,grey_photo_jacket2.png
31,1601377193839,29/09/2020 10:59:53,1601377192277,1,29/09/2020 11:59:52,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,42,13,1,fixation,fixation,fixation,499.92499999999563,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_raccoon2.png
32,1601377195777,29/09/2020 10:59:55,1601377194241,1,29/09/2020 11:59:54,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,42,13,2,stim_4_grey,buttonB,response_button_image,1956.000000005588,,photograph.png,1,1,0,0,,,,,2,study_4_grey,photograph.png,grey_photo_raccoon2.png
33,1601377196691,29/09/2020 10:59:56,1601377195160,1,29/09/2020 11:59:55,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,35,14,1,fixation,fixation,fixation,499.97000000000116,,,,0,1,0,,,,,2,study_4_grey,photograph.png,grey_photo_glasses1.png
34,1601377197648,29/09/2020 10:59:57,1601377196113,1,29/09/2020 11:59:56,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,35,14,2,stim_4_grey,buttonB,response_button_image,944.5450000930578,,photograph.png,1,1,0,0,,,,,2,study_4_grey,photograph.png,grey_photo_glasses1.png
35,1601377198577,29/09/2020 10:59:58,1601377197043,1,29/09/2020 11:59:57,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,63,15,1,fixation,fixation,fixation,499.9759999999951,,,,0,1,0,,,,,2,study_4_grey,word.png,word_snowman.png
36,1601377199329,29/09/2020 10:59:59,1601377197801,1,29/09/2020 11:59:57,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,63,15,2,stim_4_grey,buttonA,response_button_image,748.9399999612942,,word.png,1,1,0,0,,,,,2,study_4_grey,word.png,word_snowman.png
37,1601377200260,29/09/2020 11:00:00,1601377198726,1,29/09/2020 11:59:58,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,4,16,1,fixation,fixation,fixation,499.96600000000035,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_belt.png
38,1601377201201,29/09/2020 11:00:01,1601377199657,1,29/09/2020 11:59:59,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,4,16,2,stim_4_grey,Zone1,response_button_image,922.2150000277907,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_belt.png
39,1601377202108,29/09/2020 11:00:02,1601377200576,1,29/09/2020 12:00:00,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,24,17,1,fixation,fixation,fixation,499.9799999999959,,,,0,1,0,,,,,2,study_4_grey,line-drawing.png,grey_line_window.png
40,1601377203141,29/09/2020 11:00:03,1601377201386,1,29/09/2020 12:00:01,10169,131,task-gb72,,6998662,5d3d9749607ede001a0712df,2021062,,complete,,5f731340c1172404307eefe8,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-4. Study_4_GREY,4,Grey_RFBG,study_4_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_4_grey_spreadsheet,study_4_grey_spreadsheet,24,17,2,stim_4_grey,Zone1,response_button_image,798.0200001038611,,line-drawing.png,1,1,0,0,,,,,2,study_4_grey,line-drawing.png,grey_line_window.png
