Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601548212801,01/10/2020 10:30:12,1601548212141,1,01/10/2020 11:30:12,10169,131,questionnaire-nazt,,7030634,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x975,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548248917,01/10/2020 10:30:48,1601548248242,1,01/10/2020 11:30:48,10169,131,questionnaire-nazt,,7030634,5f73622c7826860647aec869,2033349,,complete,,5f75aefb96298223bee8ceb1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x975,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,36101
1,1601548237460,01/10/2020 10:30:37,1601548241208,1,01/10/2020 11:30:41,10169,131,questionnaire-nazt,,7030658,5c5c58a23127c800015a7446,2033358,,complete,,5f75af60e9a3ff2321b5aaf4,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1600x900,1600x767,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548249662,01/10/2020 10:30:49,1601548253474,1,01/10/2020 11:30:53,10169,131,questionnaire-nazt,,7030658,5c5c58a23127c800015a7446,2033358,,complete,,5f75af60e9a3ff2321b5aaf4,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1600x900,1583x767,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,12266
1,1601548238102,01/10/2020 10:30:38,1601548237964,1,01/10/2020 11:30:37,10169,131,questionnaire-nazt,,7030660,5f02fe1fa48166491bb57c83,2033372,,complete,,5f75af7fcfaa7223aa4209e0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x610,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548259796,01/10/2020 10:30:59,1601548259697,1,01/10/2020 11:30:59,10169,131,questionnaire-nazt,,7030660,5f02fe1fa48166491bb57c83,2033372,,complete,,5f75af7fcfaa7223aa4209e0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1263x610,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,21733
1,1601548269801,01/10/2020 10:31:09,1601548274124,10,01/10/2020 20:31:14,10169,131,questionnaire-nazt,,7030680,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x639,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548314247,01/10/2020 10:31:54,1601548318572,10,01/10/2020 20:31:58,10169,131,questionnaire-nazt,,7030680,5d2667977202d70001c2d4fe,2033369,,complete,,5f75af60d1e4832468527ab1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x639,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,44449
1,1601548368945,01/10/2020 10:32:48,1601548368837,1,01/10/2020 11:32:48,10169,131,questionnaire-nazt,,7030759,5c0576f2377e0200010a0fcd,2033390,,complete,,5f75affdf9a33b23ee5b1524,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1280x800,1280x737,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548392228,01/10/2020 10:33:12,1601548392130,1,01/10/2020 11:33:12,10169,131,questionnaire-nazt,,7030759,5c0576f2377e0200010a0fcd,2033390,,complete,,5f75affdf9a33b23ee5b1524,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1280x800,1280x737,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,No,END QUESTIONNAIRE,23293
1,1601548425173,01/10/2020 10:33:45,1601548423551,1,01/10/2020 11:33:43,10169,131,questionnaire-nazt,,7030810,5cf3e6eb75b61a0001d00e5c,2033400,,complete,,5f75b024f23f00237ebad3db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1536x754,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548451812,01/10/2020 10:34:11,1601548450434,1,01/10/2020 11:34:10,10169,131,questionnaire-nazt,,7030810,5cf3e6eb75b61a0001d00e5c,2033400,,complete,,5f75b024f23f00237ebad3db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1536x864,1519x754,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,26884
1,1601548425369,01/10/2020 10:33:45,1601548427123,1,01/10/2020 11:33:47,10169,131,questionnaire-nazt,,7030812,5cb87813635b940017c2037a,2033394,,complete,,5f75aff7df87062422f620db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1920x1080,1829x959,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548465878,01/10/2020 10:34:25,1601548467657,1,01/10/2020 11:34:27,10169,131,questionnaire-nazt,,7030812,5cb87813635b940017c2037a,2033394,,complete,,5f75aff7df87062422f620db,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1920x1080,1812x959,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,40534
1,1601548431266,01/10/2020 10:33:51,1601548431841,1,01/10/2020 11:33:51,10169,131,questionnaire-nazt,,7030818,5f05cde2f4abed083dff3c8f,2033402,,complete,,5f75af5e79b1942373536a16,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x695,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601548447480,01/10/2020 10:34:07,1601548447862,1,01/10/2020 11:34:07,10169,131,questionnaire-nazt,,7030818,5f05cde2f4abed083dff3c8f,2033402,,complete,,5f75af5e79b1942373536a16,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x695,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,16021
