Trial,Subject,Phase,Stimulus,Stimulus Type,Probe,Probe Type,Response,Accuracy,RT
79,PSE-158,Test,none,Colour_Picture,watch,New,no,1,1439
80,PSE-158,Test,none,Colour_Picture,truck,New,yes,0,1324
81,PSE-158,Test,none,Colour_Picture,fox,New,yes,0,1423
83,PSE-158,Test,none,Colour_Picture,squirrel,New,yes,0,1370
85,PSE-158,Test,none,Colour_Picture,envelope,New,yes,0,1949
96,PSE-158,Test,none,Colour_Picture,screwdriver,New,yes,0,2012
115,PSE-158,Test,none,Colour_Picture,dresser,New,yes,0,1545
116,PSE-158,Test,none,Colour_Picture,door,New,no,1,1719
46,PSE-158,Test,none,Colour_Picture,giraffe,Old,yes,1,1079
52,PSE-158,Test,none,Colour_Picture,grapes,Old,yes,1,1194
55,PSE-158,Test,none,Colour_Picture,bowl,Old,no,0,1779
59,PSE-158,Test,none,Colour_Picture,pear,Old,yes,1,1066
63,PSE-158,Test,none,Colour_Picture,frog,Old,yes,1,1604
71,PSE-158,Test,none,Colour_Picture,chicken,Old,no,0,1545
76,PSE-158,Test,none,Colour_Picture,motorcycle,Old,no,0,1169
95,PSE-158,Test,none,Colour_Picture,monkey,Old,yes,1,2190
111,PSE-158,Test,none,Colour_Picture,sandwich,Old,no,0,1456
117,PSE-158,Test,none,Colour_Picture,tiger,Old,yes,1,1169
44,PSE-158,Test,none,Colour_Word,star,New,no,1,3378
47,PSE-158,Test,none,Colour_Word,television,New,no,1,3137
54,PSE-158,Test,none,Colour_Word,bow,New,no,1,2444
70,PSE-158,Test,none,Colour_Word,racoon,New,no,1,2280
77,PSE-158,Test,none,Colour_Word,suitcase,New,no,1,1601
90,PSE-158,Test,none,Colour_Word,grasshopper,New,no,1,1576
92,PSE-158,Test,none,Colour_Word,saw,New,no,1,1218
98,PSE-158,Test,none,Colour_Word,banana,New,no,1,1253
99,PSE-158,Test,none,Colour_Word,car,New,no,1,1825
106,PSE-158,Test,none,Colour_Word,corn,New,no,1,2277
61,PSE-158,Test,none,Colour_Word,spool,Old,yes,1,1193
64,PSE-158,Test,none,Colour_Word,tortoise,Old,no,0,1216
67,PSE-158,Test,none,Colour_Word,desk,Old,yes,1,1247
69,PSE-158,Test,none,Colour_Word,foot,Old,yes,1,1183
84,PSE-158,Test,none,Colour_Word,pig,Old,no,0,4098
86,PSE-158,Test,none,Colour_Word,stool,Old,yes,1,1867
105,PSE-158,Test,none,Colour_Word,cap,Old,yes,1,1962
108,PSE-158,Test,none,Colour_Word,deer,Old,yes,1,1280
110,PSE-158,Test,none,Colour_Word,pumpkin,Old,yes,1,1296
120,PSE-158,Test,none,Colour_Word,bicycle,Old,no,0,1332
4,PSE-159,Study,refrigerator,BW_Picture,none,none,none,-1,-1
14,PSE-159,Study,camel,BW_Picture,none,none,none,-1,-1
17,PSE-159,Study,eagle,BW_Picture,none,none,none,-1,-1
18,PSE-159,Study,carrot,BW_Picture,none,none,none,-1,-1
21,PSE-159,Study,clock,BW_Picture,none,none,none,-1,-1
22,PSE-159,Study,rooster,BW_Picture,none,none,none,-1,-1
24,PSE-159,Study,box,BW_Picture,none,none,none,-1,-1
27,PSE-159,Study,candle,BW_Picture,none,none,none,-1,-1
36,PSE-159,Study,wagon,BW_Picture,none,none,none,-1,-1
40,PSE-159,Study,doll,BW_Picture,none,none,none,-1,-1
2,PSE-159,Study,fish,BW_Word,none,none,none,-1,-1
7,PSE-159,Study,desk,BW_Word,none,none,none,-1,-1
10,PSE-159,Study,kettle,BW_Word,none,none,none,-1,-1
11,PSE-159,Study,saw,BW_Word,none,none,none,-1,-1
13,PSE-159,Study,corn,BW_Word,none,none,none,-1,-1
26,PSE-159,Study,grapes,BW_Word,none,none,none,-1,-1
28,PSE-159,Study,axe,BW_Word,none,none,none,-1,-1
32,PSE-159,Study,shoe,BW_Word,none,none,none,-1,-1
38,PSE-159,Study,truck,BW_Word,none,none,none,-1,-1
39,PSE-159,Study,chisel,BW_Word,none,none,none,-1,-1
1,PSE-159,Study,dress,Colour_Picture,none,none,none,-1,-1
5,PSE-159,Study,lobster,Colour_Picture,none,none,none,-1,-1
8,PSE-159,Study,cake,Colour_Picture,none,none,none,-1,-1
12,PSE-159,Study,bicycle,Colour_Picture,none,none,none,-1,-1
19,PSE-159,Study,stool,Colour_Picture,none,none,none,-1,-1
20,PSE-159,Study,screwdriver,Colour_Picture,none,none,none,-1,-1
23,PSE-159,Study,tie,Colour_Picture,none,none,none,-1,-1
30,PSE-159,Study,butterfly,Colour_Picture,none,none,none,-1,-1
34,PSE-159,Study,grasshopper,Colour_Picture,none,none,none,-1,-1
35,PSE-159,Study,ruler,Colour_Picture,none,none,none,-1,-1
3,PSE-159,Study,trumpet,Colour_Word,none,none,none,-1,-1
6,PSE-159,Study,hammer,Colour_Word,none,none,none,-1,-1
9,PSE-159,Study,lemon,Colour_Word,none,none,none,-1,-1
15,PSE-159,Study,iron,Colour_Word,none,none,none,-1,-1
16,PSE-159,Study,sun,Colour_Word,none,none,none,-1,-1
25,PSE-159,Study,deer,Colour_Word,none,none,none,-1,-1
29,PSE-159,Study,chair,Colour_Word,none,none,none,-1,-1
31,PSE-159,Study,helicopter,Colour_Word,none,none,none,-1,-1
33,PSE-159,Study,ring,Colour_Word,none,none,none,-1,-1
37,PSE-159,Study,bat,Colour_Word,none,none,none,-1,-1
45,PSE-159,Test,none,BW_Picture,bow,New,no,1,1605
54,PSE-159,Test,none,BW_Picture,sweater,New,no,1,1495
58,PSE-159,Test,none,BW_Picture,bear,New,no,1,2152
75,PSE-159,Test,none,BW_Picture,pineapple,New,no,1,1325
96,PSE-159,Test,none,BW_Picture,rabbit,New,no,1,1922
98,PSE-159,Test,none,BW_Picture,nose,New,no,1,1300
103,PSE-159,Test,none,BW_Picture,penguin,New,no,1,1751
108,PSE-159,Test,none,BW_Picture,door,New,no,1,1437
114,PSE-159,Test,none,BW_Picture,lettuce,New,no,1,1763
118,PSE-159,Test,none,BW_Picture,tortoise,New,yes,0,2700
50,PSE-159,Test,none,BW_Picture,carrot,Old,yes,1,1048
51,PSE-159,Test,none,BW_Picture,camel,Old,yes,1,950
65,PSE-159,Test,none,BW_Picture,eagle,Old,yes,1,1034
68,PSE-159,Test,none,BW_Picture,wagon,Old,yes,1,1093
74,PSE-159,Test,none,BW_Picture,box,Old,yes,1,1071
78,PSE-159,Test,none,BW_Picture,refrigerator,Old,no,0,1693
79,PSE-159,Test,none,BW_Picture,clock,Old,yes,1,1204
80,PSE-159,Test,none,BW_Picture,doll,Old,yes,1,1143
93,PSE-159,Test,none,BW_Picture,rooster,Old,yes,1,986
94,PSE-159,Test,none,BW_Picture,candle,Old,yes,1,1117
48,PSE-159,Test,none,BW_Word,church,New,no,1,1640
63,PSE-159,Test,none,BW_Word,boot,New,no,1,1413
69,PSE-159,Test,none,BW_Word,pear,New,no,1,1896
70,PSE-159,Test,none,BW_Word,heart,New,no,1,1365
81,PSE-159,Test,none,BW_Word,glass,New,yes,0,2190
82,PSE-159,Test,none,BW_Word,harp,New,no,1,1522
85,PSE-159,Test,none,BW_Word,banana,New,no,1,2096
89,PSE-159,Test,none,BW_Word,goat,New,no,1,2044
95,PSE-159,Test,none,BW_Word,bed,New,no,1,2104
101,PSE-159,Test,none,BW_Word,pencil,New,no,1,1957
42,PSE-159,Test,none,BW_Word,desk,Old,yes,1,1399
43,PSE-159,Test,none,BW_Word,kettle,Old,yes,1,1044
66,PSE-159,Test,none,BW_Word,fish,Old,yes,1,936
86,PSE-159,Test,none,BW_Word,saw,Old,no,0,1363
100,PSE-159,Test,none,BW_Word,grapes,Old,no,0,1229
105,PSE-159,Test,none,BW_Word,corn,Old,no,0,1374
107,PSE-159,Test,none,BW_Word,chisel,Old,yes,1,1265
115,PSE-159,Test,none,BW_Word,axe,Old,yes,1,1617
116,PSE-159,Test,none,BW_Word,truck,Old,no,0,1517
119,PSE-159,Test,none,BW_Word,shoe,Old,no,0,2639
47,PSE-159,Test,none,Colour_Picture,couch,New,no,1,1629
57,PSE-159,Test,none,Colour_Picture,snail,New,no,1,2686
60,PSE-159,Test,none,Colour_Picture,lock,New,no,1,1413
72,PSE-159,Test,none,Colour_Picture,cap,New,no,1,2056
73,PSE-159,Test,none,Colour_Picture,star,New,no,1,1409
76,PSE-159,Test,none,Colour_Picture,lamp,New,no,1,1495
77,PSE-159,Test,none,Colour_Picture,umbrella,New,no,1,1069
83,PSE-159,Test,none,Colour_Picture,owl,New,no,1,3188
92,PSE-159,Test,none,Colour_Picture,giraffe,New,no,1,2784
106,PSE-159,Test,none,Colour_Picture,mountain,New,no,1,1554
46,PSE-159,Test,none,Colour_Picture,dress,Old,yes,1,1021
52,PSE-159,Test,none,Colour_Picture,lobster,Old,yes,1,1010
55,PSE-159,Test,none,Colour_Picture,cake,Old,yes,1,1131
56,PSE-159,Test,none,Colour_Picture,bicycle,Old,yes,1,1106
64,PSE-159,Test,none,Colour_Picture,butterfly,Old,yes,1,984
84,PSE-159,Test,none,Colour_Picture,stool,Old,yes,1,997
102,PSE-159,Test,none,Colour_Picture,tie,Old,yes,1,1678
110,PSE-159,Test,none,Colour_Picture,screwdriver,Old,yes,1,1143
117,PSE-159,Test,none,Colour_Picture,grasshopper,Old,yes,1,1631
120,PSE-159,Test,none,Colour_Picture,ruler,Old,yes,1,1082
41,PSE-159,Test,none,Colour_Word,bowl,New,no,1,3073
44,PSE-159,Test,none,Colour_Word,bottle,New,yes,0,3587
49,PSE-159,Test,none,Colour_Word,pepper,New,no,1,1583
53,PSE-159,Test,none,Colour_Word,kangaroo,New,yes,0,1291
59,PSE-159,Test,none,Colour_Word,house,New,no,1,1971
61,PSE-159,Test,none,Colour_Word,stove,New,no,1,1646
90,PSE-159,Test,none,Colour_Word,knife,New,no,1,2958
104,PSE-159,Test,none,Colour_Word,barrel,New,yes,0,1984
112,PSE-159,Test,none,Colour_Word,flower,New,no,1,3307
113,PSE-159,Test,none,Colour_Word,vase,New,no,1,2080
62,PSE-159,Test,none,Colour_Word,trumpet,Old,yes,1,1301
67,PSE-159,Test,none,Colour_Word,lemon,Old,yes,1,913
71,PSE-159,Test,none,Colour_Word,iron,Old,yes,1,1032
87,PSE-159,Test,none,Colour_Word,hammer,Old,yes,1,1327
88,PSE-159,Test,none,Colour_Word,sun,Old,yes,1,1216
91,PSE-159,Test,none,Colour_Word,ring,Old,yes,1,1718
97,PSE-159,Test,none,Colour_Word,chair,Old,yes,1,1302
99,PSE-159,Test,none,Colour_Word,deer,Old,yes,1,1423
109,PSE-159,Test,none,Colour_Word,helicopter,Old,no,0,1339
111,PSE-159,Test,none,Colour_Word,bat,Old,yes,1,1193
1,PSE-160,Study,frog,BW_Picture,none,none,none,-1,-1
4,PSE-160,Study,purse,BW_Picture,none,none,none,-1,-1
10,PSE-160,Study,kite,BW_Picture,none,none,none,-1,-1
11,PSE-160,Study,lips,BW_Picture,none,none,none,-1,-1
13,PSE-160,Study,grasshopper,BW_Picture,none,none,none,-1,-1
19,PSE-160,Study,umbrella,BW_Picture,none,none,none,-1,-1
20,PSE-160,Study,bat,BW_Picture,none,none,none,-1,-1
31,PSE-160,Study,rooster,BW_Picture,none,none,none,-1,-1
32,PSE-160,Study,bottle,BW_Picture,none,none,none,-1,-1
38,PSE-160,Study,star,BW_Picture,none,none,none,-1,-1
2,PSE-160,Study,house,BW_Word,none,none,none,-1,-1
3,PSE-160,Study,flower,BW_Word,none,none,none,-1,-1
8,PSE-160,Study,ball,BW_Word,none,none,none,-1,-1
12,PSE-160,Study,leopard,BW_Word,none,none,none,-1,-1
14,PSE-160,Study,brush,BW_Word,none,none,none,-1,-1
17,PSE-160,Study,drum,BW_Word,none,none,none,-1,-1
24,PSE-160,Study,chicken,BW_Word,none,none,none,-1,-1
27,PSE-160,Study,pitcher,BW_Word,none,none,none,-1,-1
29,PSE-160,Study,ring,BW_Word,none,none,none,-1,-1
39,PSE-160,Study,helicopter,BW_Word,none,none,none,-1,-1
5,PSE-160,Study,carrot,Colour_Picture,none,none,none,-1,-1
7,PSE-160,Study,lettuce,Colour_Picture,none,none,none,-1,-1
15,PSE-160,Study,celery,Colour_Picture,none,none,none,-1,-1
18,PSE-160,Study,tie,Colour_Picture,none,none,none,-1,-1
21,PSE-160,Study,axe,Colour_Picture,none,none,none,-1,-1
22,PSE-160,Study,pepper,Colour_Picture,none,none,none,-1,-1
25,PSE-160,Study,lemon,Colour_Picture,none,none,none,-1,-1
33,PSE-160,Study,paintbrush,Colour_Picture,none,none,none,-1,-1
37,PSE-160,Study,bell,Colour_Picture,none,none,none,-1,-1
40,PSE-160,Study,coat,Colour_Picture,none,none,none,-1,-1
6,PSE-160,Study,lightbulb,Colour_Word,none,none,none,-1,-1
9,PSE-160,Study,train,Colour_Word,none,none,none,-1,-1
16,PSE-160,Study,envelope,Colour_Word,none,none,none,-1,-1
23,PSE-160,Study,squirrel,Colour_Word,none,none,none,-1,-1
26,PSE-160,Study,belt,Colour_Word,none,none,none,-1,-1
28,PSE-160,Study,pencil,Colour_Word,none,none,none,-1,-1
30,PSE-160,Study,orange,Colour_Word,none,none,none,-1,-1
34,PSE-160,Study,bus,Colour_Word,none,none,none,-1,-1
35,PSE-160,Study,apple,Colour_Word,none,none,none,-1,-1
36,PSE-160,Study,watch,Colour_Word,none,none,none,-1,-1
45,PSE-160,Test,none,BW_Picture,stove,New,no,1,1316
48,PSE-160,Test,none,BW_Picture,book,New,no,1,2196
53,PSE-160,Test,none,BW_Picture,salt,New,no,1,1931
73,PSE-160,Test,none,BW_Picture,cherry,New,no,1,1189
74,PSE-160,Test,none,BW_Picture,cake,New,no,1,1166
75,PSE-160,Test,none,BW_Picture,nose,New,no,1,1023
82,PSE-160,Test,none,BW_Picture,pen,New,yes,0,2906
83,PSE-160,Test,none,BW_Picture,finger,New,no,1,1392
98,PSE-160,Test,none,BW_Picture,violin,New,no,1,1023
107,PSE-160,Test,none,BW_Picture,sled,New,no,1,1074
64,PSE-160,Test,none,BW_Picture,lips,Old,yes,1,891
67,PSE-160,Test,none,BW_Picture,purse,Old,no,0,1160
76,PSE-160,Test,none,BW_Picture,umbrella,Old,yes,1,835
78,PSE-160,Test,none,BW_Picture,kite,Old,yes,1,925
88,PSE-160,Test,none,BW_Picture,grasshopper,Old,yes,1,797
91,PSE-160,Test,none,BW_Picture,bat,Old,yes,1,1063
93,PSE-160,Test,none,BW_Picture,frog,Old,yes,1,801
100,PSE-160,Test,none,BW_Picture,bottle,Old,yes,1,899
103,PSE-160,Test,none,BW_Picture,rooster,Old,yes,1,758
115,PSE-160,Test,none,BW_Picture,star,Old,yes,1,793
49,PSE-160,Test,none,BW_Word,kangaroo,New,no,1,1324
56,PSE-160,Test,none,BW_Word,onion,New,no,1,1078
69,PSE-160,Test,none,BW_Word,tortoise,New,no,1,1791
71,PSE-160,Test,none,BW_Word,sock,New,no,1,896
77,PSE-160,Test,none,BW_Word,guitar,New,no,1,961
81,PSE-160,Test,none,BW_Word,motorcycle,New,no,1,1145
84,PSE-160,Test,none,BW_Word,tree,New,no,1,1539
86,PSE-160,Test,none,BW_Word,cap,New,no,1,1034
105,PSE-160,Test,none,BW_Word,sweater,New,no,1,1137
112,PSE-160,Test,none,BW_Word,heart,New,no,1,1198
47,PSE-160,Test,none,BW_Word,flower,Old,no,0,1215
68,PSE-160,Test,none,BW_Word,ball,Old,yes,1,2608
70,PSE-160,Test,none,BW_Word,house,Old,yes,1,926
87,PSE-160,Test,none,BW_Word,pitcher,Old,yes,1,904
90,PSE-160,Test,none,BW_Word,leopard,Old,yes,1,974
94,PSE-160,Test,none,BW_Word,brush,Old,no,0,4047
101,PSE-160,Test,none,BW_Word,helicopter,Old,yes,1,905
102,PSE-160,Test,none,BW_Word,chicken,Old,yes,1,836
113,PSE-160,Test,none,BW_Word,ring,Old,yes,1,820
120,PSE-160,Test,none,BW_Word,drum,Old,yes,1,857
61,PSE-160,Test,none,Colour_Picture,bicycle,New,no,1,1264
63,PSE-160,Test,none,Colour_Picture,camel,New,no,1,1165
66,PSE-160,Test,none,Colour_Picture,owl,New,no,1,2100
80,PSE-160,Test,none,Colour_Picture,tiger,New,no,1,1119
85,PSE-160,Test,none,Colour_Picture,sailboat,New,no,1,1001
89,PSE-160,Test,none,Colour_Picture,snail,New,no,1,1067
92,PSE-160,Test,none,Colour_Picture,foot,New,no,1,2036
96,PSE-160,Test,none,Colour_Picture,sun,New,no,1,2026
110,PSE-160,Test,none,Colour_Picture,arrow,New,no,1,1637
118,PSE-160,Test,none,Colour_Picture,iron,New,no,1,1498
43,PSE-160,Test,none,Colour_Picture,tie,Old,yes,1,1398
51,PSE-160,Test,none,Colour_Picture,carrot,Old,yes,1,957
52,PSE-160,Test,none,Colour_Picture,celery,Old,yes,1,939
57,PSE-160,Test,none,Colour_Picture,lettuce,Old,yes,1,1015
62,PSE-160,Test,none,Colour_Picture,pepper,Old,yes,1,927
65,PSE-160,Test,none,Colour_Picture,paintbrush,Old,yes,1,1018
72,PSE-160,Test,none,Colour_Picture,bell,Old,yes,1,831
95,PSE-160,Test,none,Colour_Picture,coat,Old,yes,1,967
109,PSE-160,Test,none,Colour_Picture,lemon,Old,yes,1,1434
116,PSE-160,Test,none,Colour_Picture,axe,Old,yes,1,978
44,PSE-160,Test,none,Colour_Word,doll,New,no,1,2904
54,PSE-160,Test,none,Colour_Word,grapes,New,no,1,1703
55,PSE-160,Test,none,Colour_Word,snake,New,no,1,1760
58,PSE-160,Test,none,Colour_Word,corn,New,no,1,1057
59,PSE-160,Test,none,Colour_Word,clown,New,no,1,1916
60,PSE-160,Test,none,Colour_Word,caterpillar,New,no,1,1180
79,PSE-160,Test,none,Colour_Word,door,New,no,1,990
97,PSE-160,Test,none,Colour_Word,thimble,New,no,1,1005
104,PSE-160,Test,none,Colour_Word,peanut,New,no,1,1635
117,PSE-160,Test,none,Colour_Word,flag,New,no,1,1700
41,PSE-160,Test,none,Colour_Word,train,Old,yes,1,2103
42,PSE-160,Test,none,Colour_Word,squirrel,Old,yes,1,2612
46,PSE-160,Test,none,Colour_Word,belt,Old,no,0,1407
50,PSE-160,Test,none,Colour_Word,lightbulb,Old,yes,1,1044
99,PSE-160,Test,none,Colour_Word,envelope,Old,yes,1,979
106,PSE-160,Test,none,Colour_Word,pencil,Old,yes,1,947
108,PSE-160,Test,none,Colour_Word,orange,Old,no,0,1733
111,PSE-160,Test,none,Colour_Word,bus,Old,yes,1,1171
114,PSE-160,Test,none,Colour_Word,apple,Old,no,0,1027
119,PSE-160,Test,none,Colour_Word,watch,Old,no,0,1062
5,PSE-164,Study,sailboat,BW_Picture,none,none,none,-1,-1
8,PSE-164,Study,saw,BW_Picture,none,none,none,-1,-1
10,PSE-164,Study,peanut,BW_Picture,none,none,none,-1,-1
11,PSE-164,Study,monkey,BW_Picture,none,none,none,-1,-1
16,PSE-164,Study,chair,BW_Picture,none,none,none,-1,-1
17,PSE-164,Study,fish,BW_Picture,none,none,none,-1,-1
19,PSE-164,Study,asparagus,BW_Picture,none,none,none,-1,-1
22,PSE-164,Study,knife,BW_Picture,none,none,none,-1,-1
23,PSE-164,Study,banana,BW_Picture,none,none,none,-1,-1
34,PSE-164,Study,guitar,BW_Picture,none,none,none,-1,-1
1,PSE-164,Study,refrigerator,BW_Word,none,none,none,-1,-1
2,PSE-164,Study,helicopter,BW_Word,none,none,none,-1,-1
6,PSE-164,Study,lion,BW_Word,none,none,none,-1,-1
9,PSE-164,Study,vase,BW_Word,none,none,none,-1,-1
13,PSE-164,Study,bicycle,BW_Word,none,none,none,-1,-1
25,PSE-164,Study,snake,BW_Word,none,none,none,-1,-1
27,PSE-164,Study,dresser,BW_Word,none,none,none,-1,-1
30,PSE-164,Study,strawberry,BW_Word,none,none,none,-1,-1
31,PSE-164,Study,cake,BW_Word,none,none,none,-1,-1
35,PSE-164,Study,caterpillar,BW_Word,none,none,none,-1,-1
4,PSE-164,Study,sweater,Colour_Picture,none,none,none,-1,-1
15,PSE-164,Study,door,Colour_Picture,none,none,none,-1,-1
20,PSE-164,Study,sandwich,Colour_Picture,none,none,none,-1,-1
21,PSE-164,Study,grasshopper,Colour_Picture,none,none,none,-1,-1
24,PSE-164,Study,watch,Colour_Picture,none,none,none,-1,-1
26,PSE-164,Study,glove,Colour_Picture,none,none,none,-1,-1
29,PSE-164,Study,couch,Colour_Picture,none,none,none,-1,-1
37,PSE-164,Study,penguin,Colour_Picture,none,none,none,-1,-1
38,PSE-164,Study,iron,Colour_Picture,none,none,none,-1,-1
40,PSE-164,Study,lobster,Colour_Picture,none,none,none,-1,-1
3,PSE-164,Study,flower,Colour_Word,none,none,none,-1,-1
7,PSE-164,Study,tie,Colour_Word,none,none,none,-1,-1
12,PSE-164,Study,cow,Colour_Word,none,none,none,-1,-1
14,PSE-164,Study,coat,Colour_Word,none,none,none,-1,-1
18,PSE-164,Study,carrot,Colour_Word,none,none,none,-1,-1
28,PSE-164,Study,belt,Colour_Word,none,none,none,-1,-1
32,PSE-164,Study,chisel,Colour_Word,none,none,none,-1,-1
33,PSE-164,Study,foot,Colour_Word,none,none,none,-1,-1
36,PSE-164,Study,horse,Colour_Word,none,none,none,-1,-1
39,PSE-164,Study,clock,Colour_Word,none,none,none,-1,-1
52,PSE-164,Test,none,BW_Picture,drum,New,no,1,1616
59,PSE-164,Test,none,BW_Picture,tree,New,no,1,1019
60,PSE-164,Test,none,BW_Picture,ball,New,no,1,967
66,PSE-164,Test,none,BW_Picture,artichoke,New,no,1,904
88,PSE-164,Test,none,BW_Picture,mountain,New,no,1,909
102,PSE-164,Test,none,BW_Picture,pencil,New,no,1,1894
103,PSE-164,Test,none,BW_Picture,lemon,New,no,1,1156
106,PSE-164,Test,none,BW_Picture,barn,New,no,1,939
107,PSE-164,Test,none,BW_Picture,finger,New,no,1,1021
113,PSE-164,Test,none,BW_Picture,basket,New,no,1,812
42,PSE-164,Test,none,BW_Picture,sailboat,Old,no,0,1008
46,PSE-164,Test,none,BW_Picture,chair,Old,yes,1,1101
81,PSE-164,Test,none,BW_Picture,peanut,Old,yes,1,912
91,PSE-164,Test,none,BW_Picture,saw,Old,yes,1,788
95,PSE-164,Test,none,BW_Picture,fish,Old,yes,1,994
98,PSE-164,Test,none,BW_Picture,asparagus,Old,yes,1,813
99,PSE-164,Test,none,BW_Picture,monkey,Old,yes,1,747
101,PSE-164,Test,none,BW_Picture,knife,Old,yes,1,797
109,PSE-164,Test,none,BW_Picture,banana,Old,no,0,872
116,PSE-164,Test,none,BW_Picture,guitar,Old,yes,1,672
43,PSE-164,Test,none,BW_Word,giraffe,New,no,1,1952
44,PSE-164,Test,none,BW_Word,envelope,New,no,1,1181
61,PSE-164,Test,none,BW_Word,kettle,New,no,1,1005
73,PSE-164,Test,none,BW_Word,chicken,New,no,1,888
76,PSE-164,Test,none,BW_Word,snail,New,no,1,893
79,PSE-164,Test,none,BW_Word,apple,New,no,1,894
93,PSE-164,Test,none,BW_Word,well,New,no,1,1751
105,PSE-164,Test,none,BW_Word,axe,New,no,1,955
111,PSE-164,Test,none,BW_Word,leopard,New,no,1,932
112,PSE-164,Test,none,BW_Word,stool,New,yes,0,1151
41,PSE-164,Test,none,BW_Word,helicopter,Old,no,0,2088
47,PSE-164,Test,none,BW_Word,lion,Old,no,0,1489
53,PSE-164,Test,none,BW_Word,refrigerator,Old,yes,1,934
55,PSE-164,Test,none,BW_Word,vase,Old,yes,1,777
58,PSE-164,Test,none,BW_Word,cake,Old,yes,1,812
64,PSE-164,Test,none,BW_Word,dresser,Old,no,0,888
65,PSE-164,Test,none,BW_Word,bicycle,Old,yes,1,871
100,PSE-164,Test,none,BW_Word,strawberry,Old,yes,1,1242
114,PSE-164,Test,none,BW_Word,snake,Old,no,0,1402
119,PSE-164,Test,none,BW_Word,caterpillar,Old,yes,1,948
56,PSE-164,Test,none,Colour_Picture,clown,New,no,1,2174
63,PSE-164,Test,none,Colour_Picture,car,New,no,1,1056
67,PSE-164,Test,none,Colour_Picture,harp,New,no,1,1097
71,PSE-164,Test,none,Colour_Picture,watermelon,New,no,1,1602
72,PSE-164,Test,none,Colour_Picture,squirrel,New,no,1,1725
83,PSE-164,Test,none,Colour_Picture,table,New,yes,0,1667
85,PSE-164,Test,none,Colour_Picture,hand,New,no,1,1016
96,PSE-164,Test,none,Colour_Picture,shoe,New,no,1,1332
97,PSE-164,Test,none,Colour_Picture,potato,New,yes,0,1586
118,PSE-164,Test,none,Colour_Picture,pepper,New,no,1,1766
45,PSE-164,Test,none,Colour_Picture,sweater,Old,yes,1,1037
48,PSE-164,Test,none,Colour_Picture,sandwich,Old,yes,1,833
54,PSE-164,Test,none,Colour_Picture,grasshopper,Old,yes,1,805
69,PSE-164,Test,none,Colour_Picture,door,Old,yes,1,877
70,PSE-164,Test,none,Colour_Picture,penguin,Old,yes,1,782
75,PSE-164,Test,none,Colour_Picture,watch,Old,yes,1,1808
78,PSE-164,Test,none,Colour_Picture,couch,Old,yes,1,725
86,PSE-164,Test,none,Colour_Picture,glove,Old,yes,1,1261
90,PSE-164,Test,none,Colour_Picture,lobster,Old,yes,1,841
115,PSE-164,Test,none,Colour_Picture,iron,Old,yes,1,830
49,PSE-164,Test,none,Colour_Word,tomato,New,no,1,2277
50,PSE-164,Test,none,Colour_Word,ruler,New,no,1,1273
51,PSE-164,Test,none,Colour_Word,dress,New,no,1,1624
62,PSE-164,Test,none,Colour_Word,shirt,New,no,1,1177
74,PSE-164,Test,none,Colour_Word,book,New,no,1,1329
84,PSE-164,Test,none,Colour_Word,brush,New,no,1,1409
94,PSE-164,Test,none,Colour_Word,butterfly,New,no,1,1098
104,PSE-164,Test,none,Colour_Word,lightbulb,New,no,1,886
108,PSE-164,Test,none,Colour_Word,bus,New,no,1,928
120,PSE-164,Test,none,Colour_Word,owl,New,no,1,1251
57,PSE-164,Test,none,Colour_Word,tie,Old,yes,1,1001
68,PSE-164,Test,none,Colour_Word,cow,Old,no,0,1529
77,PSE-164,Test,none,Colour_Word,coat,Old,yes,1,797
80,PSE-164,Test,none,Colour_Word,belt,Old,no,0,2281
82,PSE-164,Test,none,Colour_Word,flower,Old,yes,1,789
87,PSE-164,Test,none,Colour_Word,chisel,Old,yes,1,1026
89,PSE-164,Test,none,Colour_Word,carrot,Old,yes,1,888
92,PSE-164,Test,none,Colour_Word,foot,Old,no,0,2437
