Trial,Subject,Phase,Stimulus,Stimulus Type,Probe,Probe Type,Response,Accuracy,RT
143,PSE-200,Test,none,BW_Word,barrel,Old,yes,1,1427
147,PSE-200,Test,none,BW_Word,lock,Old,yes,1,1350
150,PSE-200,Test,none,BW_Word,salt,Old,yes,1,1222
162,PSE-200,Test,none,BW_Word,coat,Old,yes,1,1315
163,PSE-200,Test,none,BW_Word,screwdriver,Old,yes,1,1077
166,PSE-200,Test,none,BW_Word,truck,Old,yes,1,1162
167,PSE-200,Test,none,BW_Word,snake,Old,yes,1,1260
169,PSE-200,Test,none,BW_Word,watch,Old,yes,1,1063
185,PSE-200,Test,none,BW_Word,candle,Old,yes,1,1264
191,PSE-200,Test,none,BW_Word,boot,Old,yes,1,1109
198,PSE-200,Test,none,BW_Word,pepper,Old,yes,1,1486
213,PSE-200,Test,none,BW_Word,bear,Old,no,0,1600
217,PSE-200,Test,none,BW_Word,cap,Old,yes,1,1262
221,PSE-200,Test,none,BW_Word,toothbrush,Old,yes,1,1424
224,PSE-200,Test,none,BW_Word,strawberry,Old,yes,1,1212
230,PSE-200,Test,none,BW_Word,refrigerator,Old,yes,1,1237
232,PSE-200,Test,none,BW_Word,heart,Old,yes,1,1258
113,PSE-200,Test,none,Colour_Picture,bell,New,no,1,2855
114,PSE-200,Test,none,Colour_Picture,sock,New,no,1,2039
118,PSE-200,Test,none,Colour_Picture,pen,New,no,1,2113
145,PSE-200,Test,none,Colour_Picture,carrot,New,no,1,3237
146,PSE-200,Test,none,Colour_Picture,bird,New,no,1,2443
149,PSE-200,Test,none,Colour_Picture,lightbulb,New,no,1,3085
165,PSE-200,Test,none,Colour_Picture,table,New,yes,0,2434
174,PSE-200,Test,none,Colour_Picture,rabbit,New,no,1,1915
176,PSE-200,Test,none,Colour_Picture,bus,New,no,1,2048
187,PSE-200,Test,none,Colour_Picture,belt,New,no,1,1561
204,PSE-200,Test,none,Colour_Picture,kite,New,no,1,1409
205,PSE-200,Test,none,Colour_Picture,stove,New,no,1,1661
206,PSE-200,Test,none,Colour_Picture,cake,New,no,1,1638
209,PSE-200,Test,none,Colour_Picture,corn,New,no,1,2886
216,PSE-200,Test,none,Colour_Picture,fish,New,no,1,1521
227,PSE-200,Test,none,Colour_Picture,ring,New,no,1,1974
229,PSE-200,Test,none,Colour_Picture,lettuce,New,yes,0,1763
233,PSE-200,Test,none,Colour_Picture,dress,New,no,1,2688
234,PSE-200,Test,none,Colour_Picture,sled,New,no,1,1524
237,PSE-200,Test,none,Colour_Picture,arrow,New,no,1,1673
84,PSE-200,Test,none,Colour_Picture,knife,Old,yes,1,1637
86,PSE-200,Test,none,Colour_Picture,ball,Old,yes,1,1363
93,PSE-200,Test,none,Colour_Picture,bicycle,Old,no,0,2687
97,PSE-200,Test,none,Colour_Picture,thimble,Old,yes,1,1287
105,PSE-200,Test,none,Colour_Picture,horse,Old,yes,1,2009
107,PSE-200,Test,none,Colour_Picture,umbrella,Old,yes,1,1264
112,PSE-200,Test,none,Colour_Picture,chair,Old,yes,1,1052
122,PSE-200,Test,none,Colour_Picture,violin,Old,no,0,1827
123,PSE-200,Test,none,Colour_Picture,deer,Old,yes,1,1060
141,PSE-200,Test,none,Colour_Picture,artichoke,Old,yes,1,1111
153,PSE-200,Test,none,Colour_Picture,penguin,Old,yes,1,1065
158,PSE-200,Test,none,Colour_Picture,spool,Old,yes,1,1164
168,PSE-200,Test,none,Colour_Picture,basket,Old,yes,1,949
181,PSE-200,Test,none,Colour_Picture,mountain,Old,yes,1,1237
184,PSE-200,Test,none,Colour_Picture,giraffe,Old,yes,1,1104
190,PSE-200,Test,none,Colour_Picture,foot,Old,yes,1,1139
202,PSE-200,Test,none,Colour_Picture,tortoise,Old,yes,1,1048
222,PSE-200,Test,none,Colour_Picture,snail,Old,yes,1,1161
231,PSE-200,Test,none,Colour_Picture,racoon,Old,yes,1,1284
235,PSE-200,Test,none,Colour_Picture,sailboat,Old,no,0,1062
82,PSE-200,Test,none,Colour_Word,lemon,New,no,1,10422
89,PSE-200,Test,none,Colour_Word,flower,New,no,1,3116
94,PSE-200,Test,none,Colour_Word,saw,New,no,1,2728
98,PSE-200,Test,none,Colour_Word,tree,New,no,1,3723
100,PSE-200,Test,none,Colour_Word,hand,New,no,1,3227
109,PSE-200,Test,none,Colour_Word,bed,New,yes,0,2337
119,PSE-200,Test,none,Colour_Word,axe,New,no,1,2638
142,PSE-200,Test,none,Colour_Word,frog,New,no,1,2835
155,PSE-200,Test,none,Colour_Word,vase,New,no,1,5745
164,PSE-200,Test,none,Colour_Word,eagle,New,no,1,5445
180,PSE-200,Test,none,Colour_Word,suitcase,New,no,1,2634
195,PSE-200,Test,none,Colour_Word,flag,New,no,1,1450
199,PSE-200,Test,none,Colour_Word,stool,New,no,1,2781
211,PSE-200,Test,none,Colour_Word,glove,New,no,1,2646
214,PSE-200,Test,none,Colour_Word,lamp,New,no,1,2393
218,PSE-200,Test,none,Colour_Word,mitten,New,yes,0,2730
219,PSE-200,Test,none,Colour_Word,peacock,New,no,1,1674
223,PSE-200,Test,none,Colour_Word,television,New,no,1,2542
225,PSE-200,Test,none,Colour_Word,couch,New,yes,0,2832
238,PSE-200,Test,none,Colour_Word,caterpillar,New,no,1,2284
88,PSE-200,Test,none,Colour_Word,wagon,Old,yes,1,1626
95,PSE-200,Test,none,Colour_Word,chisel,Old,yes,1,1089
103,PSE-200,Test,none,Colour_Word,paintbrush,Old,no,0,1737
104,PSE-200,Test,none,Colour_Word,pencil,Old,yes,1,2101
110,PSE-200,Test,none,Colour_Word,tiger,Old,yes,1,1213
111,PSE-200,Test,none,Colour_Word,bread,Old,yes,1,1183
121,PSE-200,Test,none,Colour_Word,ear,Old,yes,1,4326
128,PSE-200,Test,none,Colour_Word,goat,Old,no,0,1186
138,PSE-200,Test,none,Colour_Word,leaf,Old,yes,1,2372
148,PSE-200,Test,none,Colour_Word,glass,Old,yes,1,1202
177,PSE-200,Test,none,Colour_Word,rooster,Old,yes,1,2470
188,PSE-200,Test,none,Colour_Word,shoe,Old,no,0,1521
189,PSE-200,Test,none,Colour_Word,bat,Old,yes,1,1087
194,PSE-200,Test,none,Colour_Word,envelope,Old,yes,1,1709
200,PSE-200,Test,none,Colour_Word,drum,Old,yes,1,1237
207,PSE-200,Test,none,Colour_Word,nose,Old,yes,1,1873
212,PSE-200,Test,none,Colour_Word,orange,Old,yes,1,1059
236,PSE-200,Test,none,Colour_Word,bottle,Old,yes,1,1102
239,PSE-200,Test,none,Colour_Word,kettle,Old,yes,1,1709
240,PSE-200,Test,none,Colour_Word,cow,Old,yes,1,1372
2,PSE-202,Study,clown,BW_Picture,none,none,none,-1,-1
5,PSE-202,Study,shoe,BW_Picture,none,none,none,-1,-1
11,PSE-202,Study,vase,BW_Picture,none,none,none,-1,-1
15,PSE-202,Study,tree,BW_Picture,none,none,none,-1,-1
17,PSE-202,Study,carrot,BW_Picture,none,none,none,-1,-1
21,PSE-202,Study,tie,BW_Picture,none,none,none,-1,-1
24,PSE-202,Study,snail,BW_Picture,none,none,none,-1,-1
34,PSE-202,Study,tomato,BW_Picture,none,none,none,-1,-1
41,PSE-202,Study,frog,BW_Picture,none,none,none,-1,-1
42,PSE-202,Study,butterfly,BW_Picture,none,none,none,-1,-1
44,PSE-202,Study,bus,BW_Picture,none,none,none,-1,-1
49,PSE-202,Study,bird,BW_Picture,none,none,none,-1,-1
51,PSE-202,Study,button,BW_Picture,none,none,none,-1,-1
52,PSE-202,Study,sailboat,BW_Picture,none,none,none,-1,-1
62,PSE-202,Study,dress,BW_Picture,none,none,none,-1,-1
64,PSE-202,Study,motorcycle,BW_Picture,none,none,none,-1,-1
68,PSE-202,Study,owl,BW_Picture,none,none,none,-1,-1
74,PSE-202,Study,ball,BW_Picture,none,none,none,-1,-1
75,PSE-202,Study,kite,BW_Picture,none,none,none,-1,-1
79,PSE-202,Study,chicken,BW_Picture,none,none,none,-1,-1
1,PSE-202,Study,alligator,BW_Word,none,none,none,-1,-1
3,PSE-202,Study,stool,BW_Word,none,none,none,-1,-1
7,PSE-202,Study,violin,BW_Word,none,none,none,-1,-1
12,PSE-202,Study,television,BW_Word,none,none,none,-1,-1
28,PSE-202,Study,drum,BW_Word,none,none,none,-1,-1
35,PSE-202,Study,monkey,BW_Word,none,none,none,-1,-1
37,PSE-202,Study,caterpillar,BW_Word,none,none,none,-1,-1
40,PSE-202,Study,tortoise,BW_Word,none,none,none,-1,-1
45,PSE-202,Study,chair,BW_Word,none,none,none,-1,-1
46,PSE-202,Study,lock,BW_Word,none,none,none,-1,-1
47,PSE-202,Study,horse,BW_Word,none,none,none,-1,-1
54,PSE-202,Study,rooster,BW_Word,none,none,none,-1,-1
55,PSE-202,Study,car,BW_Word,none,none,none,-1,-1
57,PSE-202,Study,hand,BW_Word,none,none,none,-1,-1
59,PSE-202,Study,mountain,BW_Word,none,none,none,-1,-1
61,PSE-202,Study,book,BW_Word,none,none,none,-1,-1
69,PSE-202,Study,cow,BW_Word,none,none,none,-1,-1
70,PSE-202,Study,helicopter,BW_Word,none,none,none,-1,-1
73,PSE-202,Study,leaf,BW_Word,none,none,none,-1,-1
76,PSE-202,Study,door,BW_Word,none,none,none,-1,-1
9,PSE-202,Study,umbrella,Colour_Picture,none,none,none,-1,-1
10,PSE-202,Study,stove,Colour_Picture,none,none,none,-1,-1
13,PSE-202,Study,lips,Colour_Picture,none,none,none,-1,-1
14,PSE-202,Study,watch,Colour_Picture,none,none,none,-1,-1
18,PSE-202,Study,toothbrush,Colour_Picture,none,none,none,-1,-1
19,PSE-202,Study,penguin,Colour_Picture,none,none,none,-1,-1
22,PSE-202,Study,thimble,Colour_Picture,none,none,none,-1,-1
26,PSE-202,Study,saw,Colour_Picture,none,none,none,-1,-1
27,PSE-202,Study,ruler,Colour_Picture,none,none,none,-1,-1
31,PSE-202,Study,lion,Colour_Picture,none,none,none,-1,-1
32,PSE-202,Study,deer,Colour_Picture,none,none,none,-1,-1
33,PSE-202,Study,chisel,Colour_Picture,none,none,none,-1,-1
38,PSE-202,Study,heart,Colour_Picture,none,none,none,-1,-1
39,PSE-202,Study,lettuce,Colour_Picture,none,none,none,-1,-1
43,PSE-202,Study,mitten,Colour_Picture,none,none,none,-1,-1
56,PSE-202,Study,desk,Colour_Picture,none,none,none,-1,-1
66,PSE-202,Study,fox,Colour_Picture,none,none,none,-1,-1
67,PSE-202,Study,candle,Colour_Picture,none,none,none,-1,-1
71,PSE-202,Study,purse,Colour_Picture,none,none,none,-1,-1
80,PSE-202,Study,eagle,Colour_Picture,none,none,none,-1,-1
4,PSE-202,Study,finger,Colour_Word,none,none,none,-1,-1
6,PSE-202,Study,watermelon,Colour_Word,none,none,none,-1,-1
8,PSE-202,Study,wagon,Colour_Word,none,none,none,-1,-1
16,PSE-202,Study,lightbulb,Colour_Word,none,none,none,-1,-1
20,PSE-202,Study,pineapple,Colour_Word,none,none,none,-1,-1
23,PSE-202,Study,lamp,Colour_Word,none,none,none,-1,-1
25,PSE-202,Study,artichoke,Colour_Word,none,none,none,-1,-1
29,PSE-202,Study,shirt,Colour_Word,none,none,none,-1,-1
30,PSE-202,Study,sandwich,Colour_Word,none,none,none,-1,-1
36,PSE-202,Study,dog,Colour_Word,none,none,none,-1,-1
48,PSE-202,Study,goat,Colour_Word,none,none,none,-1,-1
50,PSE-202,Study,cap,Colour_Word,none,none,none,-1,-1
53,PSE-202,Study,glass,Colour_Word,none,none,none,-1,-1
58,PSE-202,Study,camel,Colour_Word,none,none,none,-1,-1
60,PSE-202,Study,flag,Colour_Word,none,none,none,-1,-1
63,PSE-202,Study,boot,Colour_Word,none,none,none,-1,-1
65,PSE-202,Study,giraffe,Colour_Word,none,none,none,-1,-1
72,PSE-202,Study,ring,Colour_Word,none,none,none,-1,-1
77,PSE-202,Study,kangaroo,Colour_Word,none,none,none,-1,-1
78,PSE-202,Study,knife,Colour_Word,none,none,none,-1,-1
82,PSE-202,Test,none,BW_Picture,envelope,New,no,1,2179
95,PSE-202,Test,none,BW_Picture,potato,New,no,1,2702
99,PSE-202,Test,none,BW_Picture,train,New,no,1,1562
117,PSE-202,Test,none,BW_Picture,pen,New,no,1,2332
119,PSE-202,Test,none,BW_Picture,snake,New,no,1,2012
144,PSE-202,Test,none,BW_Picture,sock,New,yes,0,2404
155,PSE-202,Test,none,BW_Picture,table,New,no,1,2534
156,PSE-202,Test,none,BW_Picture,sun,New,no,1,2391
165,PSE-202,Test,none,BW_Picture,axe,New,yes,0,1547
168,PSE-202,Test,none,BW_Picture,glove,New,yes,0,2218
177,PSE-202,Test,none,BW_Picture,onion,New,no,1,1385
183,PSE-202,Test,none,BW_Picture,bed,New,no,1,1776
192,PSE-202,Test,none,BW_Picture,kettle,New,yes,0,1336
196,PSE-202,Test,none,BW_Picture,pear,New,yes,0,1998
200,PSE-202,Test,none,BW_Picture,ear,New,no,1,1775
203,PSE-202,Test,none,BW_Picture,flower,New,no,1,1821
215,PSE-202,Test,none,BW_Picture,refrigerator,New,yes,0,3486
225,PSE-202,Test,none,BW_Picture,bow,New,no,1,1389
233,PSE-202,Test,none,BW_Picture,barrel,New,no,1,2890
239,PSE-202,Test,none,BW_Picture,coat,New,yes,0,1470
84,PSE-202,Test,none,BW_Picture,tree,Old,yes,1,1360
100,PSE-202,Test,none,BW_Picture,chicken,Old,yes,1,1040
105,PSE-202,Test,none,BW_Picture,ball,Old,yes,1,1232
116,PSE-202,Test,none,BW_Picture,owl,Old,yes,1,1485
118,PSE-202,Test,none,BW_Picture,snail,Old,yes,1,1023
130,PSE-202,Test,none,BW_Picture,kite,Old,yes,1,1098
134,PSE-202,Test,none,BW_Picture,bus,Old,yes,1,1305
140,PSE-202,Test,none,BW_Picture,frog,Old,yes,1,1354
154,PSE-202,Test,none,BW_Picture,butterfly,Old,yes,1,1016
173,PSE-202,Test,none,BW_Picture,bird,Old,yes,1,911
174,PSE-202,Test,none,BW_Picture,sailboat,Old,yes,1,927
180,PSE-202,Test,none,BW_Picture,tomato,Old,yes,1,904
188,PSE-202,Test,none,BW_Picture,clown,Old,yes,1,1070
191,PSE-202,Test,none,BW_Picture,dress,Old,yes,1,982
194,PSE-202,Test,none,BW_Picture,carrot,Old,yes,1,1064
199,PSE-202,Test,none,BW_Picture,tie,Old,yes,1,998
211,PSE-202,Test,none,BW_Picture,shoe,Old,yes,1,1040
221,PSE-202,Test,none,BW_Picture,button,Old,yes,1,966
222,PSE-202,Test,none,BW_Picture,vase,Old,yes,1,1061
227,PSE-202,Test,none,BW_Picture,motorcycle,Old,yes,1,1856
85,PSE-202,Test,none,BW_Word,well,New,no,1,2536
89,PSE-202,Test,none,BW_Word,salt,New,no,1,2458
91,PSE-202,Test,none,BW_Word,lobster,New,no,1,1898
98,PSE-202,Test,none,BW_Word,nose,New,no,1,1723
123,PSE-202,Test,none,BW_Word,screwdriver,New,no,1,3480
131,PSE-202,Test,none,BW_Word,bicycle,New,no,1,2828
137,PSE-202,Test,none,BW_Word,sweater,New,no,1,2059
139,PSE-202,Test,none,BW_Word,suitcase,New,no,1,1731
147,PSE-202,Test,none,BW_Word,box,New,yes,0,1313
159,PSE-202,Test,none,BW_Word,couch,New,no,1,1924
175,PSE-202,Test,none,BW_Word,bottle,New,no,1,3408
178,PSE-202,Test,none,BW_Word,basket,New,no,1,1406
190,PSE-202,Test,none,BW_Word,guitar,New,no,1,1872
193,PSE-202,Test,none,BW_Word,pitcher,New,no,1,1353
204,PSE-202,Test,none,BW_Word,peanut,New,no,1,1381
210,PSE-202,Test,none,BW_Word,church,New,no,1,1309
219,PSE-202,Test,none,BW_Word,belt,New,yes,0,1638
232,PSE-202,Test,none,BW_Word,lemon,New,no,1,2977
238,PSE-202,Test,none,BW_Word,bear,New,yes,0,1197
240,PSE-202,Test,none,BW_Word,crown,New,no,1,1144
97,PSE-202,Test,none,BW_Word,door,Old,yes,1,1538
103,PSE-202,Test,none,BW_Word,rooster,Old,no,0,1521
110,PSE-202,Test,none,BW_Word,television,Old,yes,1,1399
111,PSE-202,Test,none,BW_Word,leaf,Old,no,0,1488
127,PSE-202,Test,none,BW_Word,hand,Old,yes,1,1167
128,PSE-202,Test,none,BW_Word,cow,Old,no,0,1623
129,PSE-202,Test,none,BW_Word,violin,Old,no,0,1295
136,PSE-202,Test,none,BW_Word,drum,Old,yes,1,1058
148,PSE-202,Test,none,BW_Word,helicopter,Old,yes,1,1257
152,PSE-202,Test,none,BW_Word,mountain,Old,no,0,1242
158,PSE-202,Test,none,BW_Word,stool,Old,yes,1,1322
186,PSE-202,Test,none,BW_Word,alligator,Old,yes,1,1055
189,PSE-202,Test,none,BW_Word,chair,Old,yes,1,1117
201,PSE-202,Test,none,BW_Word,horse,Old,yes,1,1118
206,PSE-202,Test,none,BW_Word,caterpillar,Old,no,0,1695
216,PSE-202,Test,none,BW_Word,monkey,Old,no,0,1013
220,PSE-202,Test,none,BW_Word,tortoise,Old,no,0,1014
228,PSE-202,Test,none,BW_Word,car,Old,yes,1,1320
234,PSE-202,Test,none,BW_Word,book,Old,no,0,1073
235,PSE-202,Test,none,BW_Word,lock,Old,no,0,981
88,PSE-202,Test,none,Colour_Picture,window,New,no,1,5348
92,PSE-202,Test,none,Colour_Picture,cannon,New,no,1,1929
101,PSE-202,Test,none,Colour_Picture,orange,New,no,1,2663
102,PSE-202,Test,none,Colour_Picture,fish,New,no,1,2415
108,PSE-202,Test,none,Colour_Picture,tiger,New,no,1,2417
112,PSE-202,Test,none,Colour_Picture,squirrel,New,no,1,2101
113,PSE-202,Test,none,Colour_Picture,spool,New,no,1,2174
114,PSE-202,Test,none,Colour_Picture,foot,New,no,1,1637
141,PSE-202,Test,none,Colour_Picture,pencil,New,no,1,1586
161,PSE-202,Test,none,Colour_Picture,grapes,New,no,1,2883
164,PSE-202,Test,none,Colour_Picture,grasshopper,New,yes,0,2883
181,PSE-202,Test,none,Colour_Picture,pepper,New,no,1,2658
184,PSE-202,Test,none,Colour_Picture,hammer,New,yes,0,1407
207,PSE-202,Test,none,Colour_Picture,pig,New,yes,0,1725
212,PSE-202,Test,none,Colour_Picture,cake,New,no,1,1387
214,PSE-202,Test,none,Colour_Picture,cherry,New,no,1,1342
218,PSE-202,Test,none,Colour_Picture,iron,New,no,1,2020
223,PSE-202,Test,none,Colour_Picture,corn,New,no,1,2323
226,PSE-202,Test,none,Colour_Picture,racoon,New,yes,0,2652
237,PSE-202,Test,none,Colour_Picture,celery,New,no,1,2012
81,PSE-202,Test,none,Colour_Picture,saw,Old,yes,1,1641
87,PSE-202,Test,none,Colour_Picture,chisel,Old,yes,1,1200
96,PSE-202,Test,none,Colour_Picture,fox,Old,yes,1,1057
104,PSE-202,Test,none,Colour_Picture,purse,Old,yes,1,1167
107,PSE-202,Test,none,Colour_Picture,eagle,Old,yes,1,1048
126,PSE-202,Test,none,Colour_Picture,lettuce,Old,yes,1,953
135,PSE-202,Test,none,Colour_Picture,stove,Old,yes,1,940
142,PSE-202,Test,none,Colour_Picture,umbrella,Old,yes,1,934
149,PSE-202,Test,none,Colour_Picture,candle,Old,yes,1,1154
150,PSE-202,Test,none,Colour_Picture,lips,Old,yes,1,1073
151,PSE-202,Test,none,Colour_Picture,desk,Old,yes,1,1090
153,PSE-202,Test,none,Colour_Picture,heart,Old,yes,1,946
163,PSE-202,Test,none,Colour_Picture,watch,Old,yes,1,1505
170,PSE-202,Test,none,Colour_Picture,penguin,Old,yes,1,1018
172,PSE-202,Test,none,Colour_Picture,deer,Old,yes,1,952
185,PSE-202,Test,none,Colour_Picture,mitten,Old,yes,1,864
213,PSE-202,Test,none,Colour_Picture,lion,Old,yes,1,1576
224,PSE-202,Test,none,Colour_Picture,toothbrush,Old,yes,1,964
229,PSE-202,Test,none,Colour_Picture,ruler,Old,yes,1,1026
236,PSE-202,Test,none,Colour_Picture,thimble,Old,yes,1,927
86,PSE-202,Test,none,Colour_Word,strawberry,New,no,1,1812
90,PSE-202,Test,none,Colour_Word,trumpet,New,no,1,3157
93,PSE-202,Test,none,Colour_Word,bowl,New,no,1,1578
109,PSE-202,Test,none,Colour_Word,star,New,no,1,1639
120,PSE-202,Test,none,Colour_Word,house,New,no,1,3141
121,PSE-202,Test,none,Colour_Word,peacock,New,no,1,2662
125,PSE-202,Test,none,Colour_Word,truck,New,no,1,2432
132,PSE-202,Test,none,Colour_Word,bat,New,no,1,4633
133,PSE-202,Test,none,Colour_Word,sled,New,no,1,4713
145,PSE-202,Test,none,Colour_Word,paintbrush,New,no,1,1512
160,PSE-202,Test,none,Colour_Word,brush,New,yes,0,2717
171,PSE-202,Test,none,Colour_Word,harp,New,no,1,2064
179,PSE-202,Test,none,Colour_Word,bread,New,no,1,2392
182,PSE-202,Test,none,Colour_Word,duck,New,yes,0,4120
195,PSE-202,Test,none,Colour_Word,balloon,New,no,1,2050
202,PSE-202,Test,none,Colour_Word,pumpkin,New,no,1,1638
205,PSE-202,Test,none,Colour_Word,clock,New,no,1,2261
208,PSE-202,Test,none,Colour_Word,leopard,New,no,1,1432
209,PSE-202,Test,none,Colour_Word,rabbit,New,yes,0,1847
231,PSE-202,Test,none,Colour_Word,bell,New,no,1,3394
83,PSE-202,Test,none,Colour_Word,glass,Old,yes,1,1384
94,PSE-202,Test,none,Colour_Word,dog,Old,no,0,1881
106,PSE-202,Test,none,Colour_Word,watermelon,Old,yes,1,1112
115,PSE-202,Test,none,Colour_Word,cap,Old,yes,1,1143
122,PSE-202,Test,none,Colour_Word,ring,Old,yes,1,1090
124,PSE-202,Test,none,Colour_Word,pineapple,Old,yes,1,1496
138,PSE-202,Test,none,Colour_Word,boot,Old,yes,1,1539
143,PSE-202,Test,none,Colour_Word,kangaroo,Old,yes,1,945
146,PSE-202,Test,none,Colour_Word,knife,Old,yes,1,1256
157,PSE-202,Test,none,Colour_Word,giraffe,Old,yes,1,1268
162,PSE-202,Test,none,Colour_Word,goat,Old,yes,1,1841
166,PSE-202,Test,none,Colour_Word,wagon,Old,yes,1,1113
167,PSE-202,Test,none,Colour_Word,flag,Old,no,0,1802
169,PSE-202,Test,none,Colour_Word,sandwich,Old,yes,1,1208
176,PSE-202,Test,none,Colour_Word,finger,Old,yes,1,1107
187,PSE-202,Test,none,Colour_Word,camel,Old,yes,1,959
197,PSE-202,Test,none,Colour_Word,lightbulb,Old,yes,1,950
198,PSE-202,Test,none,Colour_Word,lamp,Old,yes,1,920
217,PSE-202,Test,none,Colour_Word,shirt,Old,yes,1,1343
230,PSE-202,Test,none,Colour_Word,artichoke,Old,yes,1,966
1,PSE-205,Study,coat,BW_Picture,none,none,none,-1,-1
8,PSE-205,Study,barn,BW_Picture,none,none,none,-1,-1
16,PSE-205,Study,finger,BW_Picture,none,none,none,-1,-1
17,PSE-205,Study,tree,BW_Picture,none,none,none,-1,-1
19,PSE-205,Study,cap,BW_Picture,none,none,none,-1,-1
22,PSE-205,Study,shoe,BW_Picture,none,none,none,-1,-1
23,PSE-205,Study,frog,BW_Picture,none,none,none,-1,-1
34,PSE-205,Study,duck,BW_Picture,none,none,none,-1,-1
37,PSE-205,Study,cow,BW_Picture,none,none,none,-1,-1
42,PSE-205,Study,rabbit,BW_Picture,none,none,none,-1,-1
43,PSE-205,Study,dog,BW_Picture,none,none,none,-1,-1
44,PSE-205,Study,vase,BW_Picture,none,none,none,-1,-1
46,PSE-205,Study,cannon,BW_Picture,none,none,none,-1,-1
61,PSE-205,Study,horse,BW_Picture,none,none,none,-1,-1
71,PSE-205,Study,stove,BW_Picture,none,none,none,-1,-1
72,PSE-205,Study,monkey,BW_Picture,none,none,none,-1,-1
74,PSE-205,Study,barrel,BW_Picture,none,none,none,-1,-1
75,PSE-205,Study,glass,BW_Picture,none,none,none,-1,-1
77,PSE-205,Study,ring,BW_Picture,none,none,none,-1,-1
78,PSE-205,Study,tiger,BW_Picture,none,none,none,-1,-1
2,PSE-205,Study,flower,BW_Word,none,none,none,-1,-1
11,PSE-205,Study,peanut,BW_Word,none,none,none,-1,-1
13,PSE-205,Study,kite,BW_Word,none,none,none,-1,-1
15,PSE-205,Study,carrot,BW_Word,none,none,none,-1,-1
21,PSE-205,Study,kangaroo,BW_Word,none,none,none,-1,-1
26,PSE-205,Study,tortoise,BW_Word,none,none,none,-1,-1
36,PSE-205,Study,butterfly,BW_Word,none,none,none,-1,-1
39,PSE-205,Study,caterpillar,BW_Word,none,none,none,-1,-1
41,PSE-205,Study,snail,BW_Word,none,none,none,-1,-1
47,PSE-205,Study,harp,BW_Word,none,none,none,-1,-1
48,PSE-205,Study,lion,BW_Word,none,none,none,-1,-1
50,PSE-205,Study,owl,BW_Word,none,none,none,-1,-1
53,PSE-205,Study,heart,BW_Word,none,none,none,-1,-1
54,PSE-205,Study,leaf,BW_Word,none,none,none,-1,-1
55,PSE-205,Study,bear,BW_Word,none,none,none,-1,-1
65,PSE-205,Study,stool,BW_Word,none,none,none,-1,-1
66,PSE-205,Study,penguin,BW_Word,none,none,none,-1,-1
68,PSE-205,Study,spool,BW_Word,none,none,none,-1,-1
73,PSE-205,Study,iron,BW_Word,none,none,none,-1,-1
79,PSE-205,Study,corn,BW_Word,none,none,none,-1,-1
3,PSE-205,Study,button,Colour_Picture,none,none,none,-1,-1
4,PSE-205,Study,fish,Colour_Picture,none,none,none,-1,-1
6,PSE-205,Study,pepper,Colour_Picture,none,none,none,-1,-1
7,PSE-205,Study,book,Colour_Picture,none,none,none,-1,-1
10,PSE-205,Study,balloon,Colour_Picture,none,none,none,-1,-1
12,PSE-205,Study,sled,Colour_Picture,none,none,none,-1,-1
18,PSE-205,Study,shirt,Colour_Picture,none,none,none,-1,-1
20,PSE-205,Study,lightbulb,Colour_Picture,none,none,none,-1,-1
25,PSE-205,Study,saw,Colour_Picture,none,none,none,-1,-1
30,PSE-205,Study,crown,Colour_Picture,none,none,none,-1,-1
31,PSE-205,Study,pumpkin,Colour_Picture,none,none,none,-1,-1
32,PSE-205,Study,squirrel,Colour_Picture,none,none,none,-1,-1
38,PSE-205,Study,clown,Colour_Picture,none,none,none,-1,-1
51,PSE-205,Study,lock,Colour_Picture,none,none,none,-1,-1
52,PSE-205,Study,axe,Colour_Picture,none,none,none,-1,-1
60,PSE-205,Study,hand,Colour_Picture,none,none,none,-1,-1
63,PSE-205,Study,umbrella,Colour_Picture,none,none,none,-1,-1
69,PSE-205,Study,bow,Colour_Picture,none,none,none,-1,-1
70,PSE-205,Study,bed,Colour_Picture,none,none,none,-1,-1
76,PSE-205,Study,eagle,Colour_Picture,none,none,none,-1,-1
5,PSE-205,Study,pen,Colour_Word,none,none,none,-1,-1
9,PSE-205,Study,sandwich,Colour_Word,none,none,none,-1,-1
14,PSE-205,Study,boot,Colour_Word,none,none,none,-1,-1
24,PSE-205,Study,goat,Colour_Word,none,none,none,-1,-1
27,PSE-205,Study,wagon,Colour_Word,none,none,none,-1,-1
28,PSE-205,Study,flag,Colour_Word,none,none,none,-1,-1
29,PSE-205,Study,dresser,Colour_Word,none,none,none,-1,-1
33,PSE-205,Study,ear,Colour_Word,none,none,none,-1,-1
35,PSE-205,Study,artichoke,Colour_Word,none,none,none,-1,-1
40,PSE-205,Study,door,Colour_Word,none,none,none,-1,-1
45,PSE-205,Study,pineapple,Colour_Word,none,none,none,-1,-1
49,PSE-205,Study,sock,Colour_Word,none,none,none,-1,-1
56,PSE-205,Study,deer,Colour_Word,none,none,none,-1,-1
57,PSE-205,Study,belt,Colour_Word,none,none,none,-1,-1
58,PSE-205,Study,couch,Colour_Word,none,none,none,-1,-1
59,PSE-205,Study,cherry,Colour_Word,none,none,none,-1,-1
62,PSE-205,Study,glove,Colour_Word,none,none,none,-1,-1
